acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
734,273,4303,515,-577,432
798,289,4385,528,-558,402
780,386,4425,531,-522,375
713,538,4390,531,-489,339
668,607,4244,519,-478,295
639,507,4238,460,-504,258
685,365,4310,410,-530,244
733,310,4470,412,-568,252
745,399,4560,411,-562,263
757,557,4453,428,-538,239
770,241,4382,452,-526,174
833,57,4453,521,-532,174
893,317,4573,532,-508,195
904,480,4746,523,-469,176
939,550,4942,565,-412,129
890,528,4951,622,-335,88
827,654,4820,623,-276,81
794,767,4791,599,-260,69
790,780,4754,533,-258,58
816,803,4699,460,-271,47
848,917,4778,397,-293,25
894,1095,5130,356,-285,-17
950,1303,5323,353,-221,-82
1006,1455,5298,330,-137,-159
1022,1556,5260,259,-72,-234
993,1571,5193,151,-32,-294
1004,1602,5036,12,-18,-324
996,1589,4965,-149,-38,-345
990,1596,4992,-324,-56,-356
1019,1540,4917,-473,-45,-387
1017,1455,4832,-577,-34,-433
1049,1451,4847,-650,-17,-481
1073,1251,4714,-696,18,-547
1044,902,4398,-735,51,-597
974,808,4233,-758,52,-611
991,923,4179,-772,44,-634
1017,822,4144,-788,44,-698
1038,632,4196,-790,54,-756
1038,632,4196,-790,54,-756
996,429,4204,-788,80,-783
944,509,4003,-793,107,-777
919,441,3860,-809,97,-802
870,250,3968,-780,67,-834
902,329,4071,-700,65,-858
986,284,4023,-652,81,-903
1029,-16,3959,-643,75,-932
1021,-171,4092,-627,61,-920
1045,97,4197,-584,77,-908
1096,201,4098,-572,106,-954
1079,-81,4055,-563,109,-1018
1068,-170,4071,-552,104,-1031
1045,-273,3970,-566,99,-1030
1052,-394,3984,-610,70,-1005
1119,-432,4120,-620,44,-968
1170,-347,4224,-645,42,-932
1125,-398,4109,-677,63,-929
1128,-518,4163,-639,62,-942
1112,-724,4072,-625,86,-952
1088,-906,3964,-579,93,-941
1108,-1024,3900,-535,79,-919
1061,-1176,3814,-541,56,-880
1057,-1174,3911,-520,10,-821
1085,-1056,4009,-500,-10,-784
1087,-1193,4026,-477,-10,-781
1145,-1286,3996,-443,-6,-763
1163,-1354,3975,-427,-11,-736
1216,-1382,4069,-407,-26,-696
1272,-1635,4083,-407,-20,-658
1245,-1910,4009,-361,-21,-590
1242,-1818,4177,-303,-26,-501
1204,-1672,4306,-226,0,-442
1180,-1456,4253,-175,32,-399
1180,-1505,4057,-173,44,-377
1117,-1736,3984,-204,19,-333
1095,-1632,4087,-182,-17,-257
1155,-1493,4122,-146,-26,-207
1155,-1440,4094,-132,-29,-174
1173,-1289,4165,-137,-30,-146
1150,-1279,4149,-129,-24,-136
1151,-1247,4174,-133,-16,-120
1122,-1207,4180,-144,-7,-97
1088,-1067,4181,-167,-7,-60
1070,-953,4144,-214,-16,-32
1039,-866,4125,-279,-29,-17
1024,-892,4249,-312,-42,-26


-76,512,4962,125,403,301
-85,692,4890,102,448,301
-97,926,4883,59,479,279
-157,1050,4854,14,508,230
-240,1002,4808,-12,527,174
-295,872,4768,-72,545,151
-301,855,4775,-117,550,162
-280,903,4782,-144,558,170
-235,907,4833,-212,579,175
-184,1002,4936,-292,613,186
-222,958,4974,-367,673,178
-305,1194,4918,-387,743,184
-306,1495,4839,-335,797,127
-273,1689,4908,-49,815,-44
-686,1368,4286,67,849,-203
-786,1106,4019,-251,838,-146
-692,1340,4127,-433,779,-107
-688,1325,4173,-602,754,-122
-679,1470,4131,-669,724,-152
-675,1520,4015,-746,694,-222
-637,1244,3982,-856,656,-295
-655,922,4002,-945,618,-323
-662,983,3990,-1020,604,-303
-662,983,3990,-1020,604,-303
-694,1157,3963,-1102,605,-309
-762,1243,3892,-1140,610,-371
-812,1196,3852,-1105,609,-469
-897,994,3741,-1081,610,-554
-977,862,3635,-1049,599,-599
-1072,602,3279,-1015,573,-631
-1138,440,3064,-983,494,-633
-1145,541,3005,-957,389,-630
-1125,600,2994,-957,288,-664
-1097,500,2983,-983,200,-720
-1104,316,2948,-1051,123,-766
-1074,229,2931,-1144,46,-790
-1038,166,2929,-1231,-30,-816
-993,33,2938,-1314,-97,-851
-967,-135,3074,-1301,-156,-908
-929,-243,3160,-1218,-185,-967
-848,-387,3022,-1197,-202,-1005
-812,-767,2959,-1203,-250,-1034
-801,-1028,2930,-1187,-301,-1017
-769,-1054,3030,-1122,-350,-990
-728,-1019,3058,-1028,-379,-989
-661,-1165,2829,-1000,-395,-1011
-580,-1457,2810,-973,-462,-1027
-532,-1581,2925,-929,-529,-1007
-478,-1578,3030,-893,-572,-983
-457,-1779,3082,-849,-590,-982
-472,-2130,3115,-736,-594,-977
-514,-2292,3010,-577,-598,-926
-479,-2145,2952,-512,-638,-830
-446,-2125,2987,-474,-701,-767
-424,-2071,3147,-421,-771,-716
-345,-2013,3434,-347,-820,-684
-294,-2042,3668,-271,-807,-675
-244,-2075,3643,-176,-754,-668
-178,-2140,3466,-121,-725,-646
-128,-2146,3530,-132,-753,-615
-45,-2310,3750,-188,-787,-587
-15,-2550,3886,-249,-795,-537
-48,-2451,3867,-307,-795,-456
-13,-2449,3817,-364,-807,-415
-21,-2788,3797,-411,-834,-391
-21,-2934,3939,-367,-860,-331
-18,-2960,3974,-253,-859,-279
16,-2905,3830,-157,-861,-224
140,-2938,3746,-90,-888,-183
260,-3201,3809,-44,-931,-144
369,-3269,3986,17,-960,-58
484,-3100,4127,80,-958,44
550,-3121,4124,140,-925,113
597,-3079,4094,214,-887,190
660,-2793,4190,268,-859,272
707,-2611,4338,325,-819,314
720,-2450,4397,374,-761,346
748,-2289,4366,418,-720,374
735,-2277,4247,426,-682,395
708,-2326,4034,402,-671,426
703,-2556,4021,392,-687,474
711,-2650,4053,484,-686,549
747,-2344,4005,615,-672,626
779,-1985,4157,725,-652,657
822,-1743,4141,834,-619,651
891,-1680,4023,863,-604,647
880,-1732,4176,902,-618,652
901,-1509,4350,1005,-599,671
926,-1275,4304,1078,-548,672
921,-1101,4394,1120,-519,666
938,-934,4489,1130,-485,668
890,-932,4289,1121,-445,676
890,-932,4289,1121,-445,676
816,-889,4142,1124,-446,699
838,-723,4084,1117,-469,729
846,-796,4009,1056,-488,746
809,-667,4170,1062,-519,773
825,-277,4290,1122,-516,776
847,-83,4317,1175,-491,728
855,-112,4231,1212,-475,675
867,101,4230,1225,-472,653
856,338,4322,1173,-468,603
823,354,4412,1130,-462,545
818,433,4433,1105,-451,498
771,389,4421,1099,-450,448
742,322,4317,1069,-452,430
711,496,4304,917,-462,453
686,978,4292,791,-485,447
738,1155,4261,695,-527,356
809,849,4509,604,-582,249
905,575,4661,581,-583,194
899,591,4672,550,-540,197
941,1034,4414,545,-498,197
985,1165,4081,490,-511,95
967,688,4444,486,-585,5
1013,893,4642,418,-565,20
896,990,4271,313,-511,-8
844,977,4196,254,-529,-58
980,1011,4510,217,-551,-107
1042,970,4691,149,-521,-148
1043,957,4651,112,-475,-174
1057,984,4672,80,-447,-195
1102,1082,4821,57,-419,-227
1160,1161,4901,48,-366,-284
1197,1142,4886,30,-295,-353
1210,1101,4813,-15,-241,-408
1230,1075,4903,-70,-214,-442
1283,1154,5012,-120,-181,-462
1362,1186,5065,-190,-134,-500
1385,1060,5014,-277,-88,-531
1398,940,4833,-358,-48,-545
1382,784,4504,-437,-53,-562
1387,693,4711,-510,-94,-578
1395,675,4814,-548,-75,-590
1428,634,4687,-587,-30,-624
1450,402,4579,-611,-1,-676
1466,152,4594,-606,19,-708
1498,105,4586,-598,55,-712
1508,138,4563,-592,93,-722
1460,176,4477,-606,131,-743
1420,17,4325,-613,155,-769
1364,-138,4136,-653,157,-777
1331,-262,4007,-678,136,-789
1393,-418,4145,-666,105,-799
1391,-398,4300,-664,111,-794
1326,-216,4171,-640,153,-801
1263,-324,3853,-632,168,-852
1203,-534,3855,-628,134,-891
1242,-539,3870,-636,114,-899
1282,-786,3771,-633,96,-911
1306,-954,3747,-644,71,-886
1277,-1029,3825,-624,44,-843
1253,-882,3997,-592,38,-793
1281,-762,3990,-537,52,-779
1259,-885,3833,-533,61,-787
1218,-1040,3899,-533,45,-778
1233,-1208,3835,-496,46,-750
1258,-1236,3697,-450,23,-708
1306,-1025,3789,-452,-14,-675
1344,-1094,4002,-443,-45,-677
1425,-1295,4090,-437,-33,-663
1446,-1543,4005,-413,-19,-625
1446,-1543,4005,-413,-19,-625
1505,-1652,4019,-390,-15,-563
1536,-1716,4042,-373,-8,-497
1521,-1716,4142,-308,-1,-441
1568,-1542,4245,-250,29,-400
1546,-1630,4123,-221,69,-390
1523,-1871,3978,-173,79,-369
1514,-2142,3949,-130,66,-304
1533,-2154,3948,-95,65,-203
1536,-1811,3845,-36,68,-128
1486,-1669,3784,20,51,-123
1481,-1493,4063,34,27,-122
1433,-1504,4175,71,29,-123
1443,-1619,4088,76,42,-85
1418,-1620,3995,72,26,-19
1413,-1449,4170,111,2,29
1437,-1219,4373,172,29,42
1398,-1218,4332,229,86,34
1366,-1019,4301,231,128,58
1271,-755,4125,174,145,77
1186,-723,3977,89,116,76
1134,-852,4095,46,67,71
1086,-870,4205,55,53,94
1049,-646,4138,63,62,125
1056,-523,4096,75,56,116
1057,-549,4131,85,38,101
1076,-531,4132,61,27,107
1071,-514,4177,27,17,114
1040,-515,4199,12,17,116
1011,-535,4017,7,23,114
1022,-491,3978,-4,0,109
1044,-457,4033,-15,-29,90
1078,-456,4075,-23,-47,63
1105,-566,4153,-16,-58,32
1128,-692,4244,15,-57,17
1164,-688,4225,58,-43,25
1225,-600,4268,86,-39,30
1268,-592,4391,89,-32,32


-9,17,4574,640,-92,-39
-58,206,4632,747,-38,-10
-81,248,4769,823,14,1
-11,185,4842,855,83,32
64,89,4914,802,151,110
137,113,5112,712,217,229
95,514,5333,642,308,347
4,1049,5404,615,433,382
-73,1240,5235,612,558,322
-182,1231,5021,592,629,259
-302,1211,4806,544,651,224
-429,1160,4682,431,628,220
-488,1052,4725,326,593,227
-488,1191,4917,280,581,243
-471,1346,4822,257,615,228
-441,1237,4736,168,637,205
-420,1028,4811,77,645,210
-497,1094,4896,-16,683,259
-575,1403,4830,-107,756,302
-595,1685,4741,-172,818,281
-586,1868,4627,-160,867,191
-633,1773,4281,-191,894,90
-612,1634,4232,-224,857,22
-550,1638,4523,-261,822,-15
-475,1853,4839,-218,845,-52
-506,1961,4719,-212,932,-112
-615,1996,4358,-287,1002,-165
-780,2081,3930,-458,1012,-200
-924,2294,3662,-690,951,-237
-1034,2312,3515,-957,861,-303
-1088,2113,3340,-1229,762,-375
-1099,1848,3354,-1435,646,-443
-1059,1750,3535,-1580,556,-495
-1065,1521,3583,-1651,513,-559
-1087,1191,3519,-1649,495,-609
-1170,901,3331,-1632,482,-632
-1190,651,3184,-1586,447,-642
-1191,442,3236,-1477,392,-653
-1173,340,3320,-1377,358,-644
-1184,311,3302,-1306,349,-634
-1244,507,3214,-1239,339,-640
-1273,648,3019,-1212,318,-692
-1278,496,2891,-1224,261,-780
-1235,202,2989,-1264,172,-837
-1177,43,3162,-1311,100,-852
-1134,1,3173,-1402,61,-849
-1086,-227,3152,-1496,20,-867
-1104,-577,3233,-1562,-20,-877
-1119,-650,3334,-1468,-44,-891
-1142,-760,3228,-1390,-40,-908
-1152,-1071,3065,-1346,-53,-911
-1150,-1292,3113,-1242,-92,-895
-1197,-1312,3056,-1122,-118,-860
-1195,-1205,2765,-1046,-152,-836
-1176,-1316,2574,-985,-233,-863
-1142,-1603,2588,-903,-340,-892
-1053,-1725,2559,-831,-441,-880
-949,-1714,2580,-807,-544,-862
-834,-1797,2778,-790,-640,-868
-743,-1985,3171,-785,-704,-865
-687,-2179,3464,-787,-705,-827
-660,-2327,3530,-777,-659,-757
-660,-2327,3530,-777,-659,-757
-688,-2250,3428,-690,-602,-690
-741,-2049,3282,-569,-576,-652
-762,-1990,3203,-448,-589,-655
-703,-2220,3209,-354,-625,-671
-614,-2588,3273,-332,-672,-619
-557,-2527,3446,-313,-724,-496
-512,-2104,3624,-280,-760,-400
-508,-1868,3674,-277,-764,-387
-441,-2071,3675,-298,-755,-425
-442,-2560,3504,-349,-743,-421
-506,-2702,3481,-365,-759,-344
-531,-2811,3495,-300,-771,-292
-503,-3093,3618,-164,-779,-248
-474,-2968,3717,-1,-756,-152
-436,-2578,3637,138,-736,-76
-437,-2657,3462,208,-738,-65
-444,-2915,3592,261,-785,-25
-366,-2842,3919,351,-814,50
-256,-2692,3874,418,-791,119
-151,-2680,3829,427,-791,169
-123,-2655,3968,463,-810,218
-119,-2507,3832,488,-811,266
-83,-2667,3994,512,-826,277
-1,-2738,4322,627,-815,317
120,-2601,4182,748,-753,391
160,-2533,4083,807,-738,458
200,-2475,4402,890,-746,526
204,-2425,4509,1000,-691,604
161,-2231,4239,1142,-628,678
156,-1932,4204,1293,-623,729
177,-1407,4452,1410,-618,768
210,-806,4368,1430,-574,754
175,-803,4158,1363,-567,685
173,-871,4255,1273,-589,654
192,-770,4193,1238,-594,643
264,-785,4230,1235,-606,627
246,-908,4147,1230,-596,634
217,-808,3842,1264,-598,669
249,-771,3702,1365,-644,678
259,-659,3863,1497,-697,689
302,52,4252,1687,-706,679
291,711,4363,1833,-650,594
282,1014,4301,1777,-587,484
367,765,4247,1665,-570,377
383,238,4292,1616,-580,330
369,223,4267,1592,-576,386
296,314,4066,1566,-566,443
264,520,4012,1503,-584,489
275,781,4226,1443,-624,513
293,932,4246,1407,-642,516
331,874,4199,1323,-666,513
487,907,4453,1247,-699,523
587,957,4650,1198,-677,520
561,1430,4760,1185,-616,500
473,1729,4620,1190,-526,393
437,1528,4436,1174,-478,259
509,1380,4394,1145,-474,189
530,1078,4201,1089,-488,170
485,998,4106,1050,-543,208
434,1731,4362,1034,-600,244
545,2215,4472,992,-602,154
659,1636,4532,923,-595,8
729,1186,4621,877,-584,-23
750,1154,4540,863,-554,16
777,1464,4591,827,-538,54
826,1683,4466,752,-511,46
884,1604,4558,624,-515,10
960,1478,4698,541,-507,-8
1005,1564,4488,412,-482,-6
1005,1564,4488,412,-482,-6
971,1235,4491,258,-494,-24
1036,1086,4794,220,-489,-6
1072,1165,4770,239,-422,7
1030,1319,4637,255,-366,-6
1066,1527,4762,248,-343,-42
1134,1539,4853,223,-303,-85
1166,1334,4739,151,-251,-105
1192,1272,4795,57,-221,-84
1197,1444,4911,-11,-181,-54
1193,1728,4926,-68,-130,-51
1146,1853,4746,-141,-77,-88
1112,1889,4641,-207,-64,-149
1115,1925,4716,-287,-56,-217
1102,1976,4744,-326,-32,-294
1141,2172,4805,-354,-6,-372
1155,2212,4544,-456,15,-442
1135,2130,4402,-632,-7,-495
1103,1909,4431,-809,-35,-533
1060,1650,4321,-937,-36,-562
1025,1448,4169,-1031,-38,-584
972,1227,4102,-1096,-49,-606
909,1094,3974,-1136,-50,-623
887,1184,3883,-1147,-57,-651
941,1070,3783,-1184,-74,-712
1012,600,3833,-1260,-105,-761
1054,375,4132,-1255,-128,-742
1026,649,4356,-1165,-100,-702
1043,820,4159,-1072,-45,-721
1022,644,3955,-1072,-37,-760
978,435,4083,-1100,-55,-770
960,170,4004,-1083,-49,-764
924,-39,3847,-1046,-56,-738
898,88,3874,-996,-80,-713
919,215,3969,-929,-96,-734
1020,14,4041,-864,-97,-776
1125,-313,4166,-833,-99,-773
1156,-301,4252,-837,-92,-704
1195,-100,4389,-827,-76,-657
1224,-273,4356,-822,-30,-660
1199,-264,4304,-793,1,-651
1206,-198,4211,-749,20,-657
1142,-532,3996,-776,22,-670
1098,-620,4044,-736,-14,-645
1099,-690,4022,-730,-33,-617
1081,-896,3934,-736,-55,-583
1111,-1038,4058,-744,-85,-530
1161,-1098,4129,-698,-91,-487
1189,-1212,4082,-656,-76,-451
1162,-1265,4103,-630,-66,-404
1169,-1224,4169,-568,-59,-354
1182,-1333,4111,-505,-43,-321
1168,-1514,4060,-462,-38,-272
1114,-1407,4142,-404,-42,-213
1123,-1307,4108,-320,-39,-181
1113,-1362,4186,-259,-41,-169
1076,-1235,4296,-176,-39,-146
1072,-985,4286,-108,-26,-130
1090,-1070,4170,-74,-26,-132
1156,-1263,4225,-64,-51,-110
1197,-1248,4399,-42,-59,-57
1167,-1052,4395,-11,-29,-19
1157,-900,4345,34,0,-16
1185,-916,4317,39,17,-18
1174,-1001,4263,-5,30,5
1095,-897,4236,-75,33,72
1033,-592,4177,-96,26,118
983,-386,4255,-55,10,101


194,796,5133,620,462,418
59,1120,5042,564,542,391
-49,1395,4743,515,588,320
-108,1308,4599,411,573,225
-76,1031,4899,320,544,161
-15,801,5202,305,570,164
-12,787,5113,244,646,244
9,1037,4993,129,705,337
36,1139,4985,37,744,368
-66,1075,4999,-28,794,378
-151,1385,4971,-55,860,394
-249,1707,4745,-97,934,355
-335,1768,4610,-135,965,256
-322,1546,4686,-186,987,149
-362,1207,4664,-269,1039,103
-485,1147,4541,-315,1090,120
-572,1377,4418,-253,1125,116
-632,1564,4325,-153,1146,57
-772,1584,4092,-74,1153,-35
-921,1445,3892,-127,1139,-87
-886,1236,3834,-269,1112,-86
-867,1140,3877,-391,1085,-67
-960,1405,3643,-459,1064,-56
-1056,1614,3310,-485,1003,-124
-1128,1432,3266,-520,891,-234
-1103,1282,3389,-547,770,-301
-1048,1232,3590,-555,679,-360
-1079,1110,3609,-616,643,-403
-1113,1061,3607,-667,618,-427
-1129,1332,3588,-698,595,-449
-1125,1499,3555,-738,571,-523
-1109,1253,3536,-805,544,-612
-1109,1253,3536,-805,544,-612
-1138,984,3408,-883,516,-650
-1277,933,3207,-972,475,-654
-1383,1163,3095,-1065,410,-671
-1420,1013,3028,-1165,343,-754
-1440,695,3135,-1199,274,-834
-1419,591,3120,-1197,225,-875
-1393,309,3003,-1231,167,-908
-1345,103,3062,-1279,83,-896
-1297,146,3229,-1330,18,-882
-1275,28,3376,-1368,-2,-903
-1252,-194,3319,-1286,4,-955
-1325,-575,3105,-1175,13,-1001
-1380,-452,2959,-1068,-23,-994
-1324,-103,2969,-1038,-86,-1009
-1250,-289,2867,-1061,-142,-1079
-1197,-628,2746,-1106,-222,-1126
-1189,-852,2651,-1195,-322,-1130
-1189,-1037,2653,-1276,-429,-1125
-1177,-1186,2661,-1320,-521,-1117
-1054,-1610,2612,-1269,-606,-1135
-1025,-2277,2679,-1159,-682,-1126
-1046,-2313,2759,-1020,-734,-1020
-975,-2097,2712,-915,-765,-932
-907,-2038,2726,-834,-810,-902
-784,-1981,2809,-777,-857,-892
-670,-2435,2812,-759,-897,-901
-665,-3031,3100,-718,-958,-846
-636,-3141,3604,-597,-975,-724
-620,-3015,3784,-441,-903,-613
-610,-2859,3689,-286,-821,-546
-599,-2768,3577,-162,-790,-503
-562,-2769,3608,-87,-804,-459
-515,-2708,3782,-43,-833,-397
-452,-2704,4030,20,-843,-350
-385,-2899,4112,47,-825,-279
-333,-2978,4274,70,-812,-172
-278,-2809,4355,116,-775,-69
-262,-2738,4150,154,-724,-10
-226,-2796,4032,187,-713,17
-210,-2826,4077,261,-720,40
-165,-2635,4150,366,-716,65
-185,-2946,4110,450,-676,78
-140,-3007,3889,584,-659,154
-113,-2616,3724,628,-678,243
-106,-2394,3710,591,-721,274
-47,-2535,4067,589,-764,286
69,-2520,4114,606,-740,360
103,-2398,3908,596,-720,452
144,-2270,3963,610,-740,516
229,-2182,4022,658,-737,556
304,-2170,4086,731,-717,582
347,-1991,4144,831,-680,613
374,-1603,4186,903,-624,633
340,-1399,4170,992,-562,605
339,-1204,4190,1080,-526,584
369,-1170,4281,1121,-486,587
377,-1304,4237,1155,-447,624
398,-1126,4355,1204,-429,703
326,-611,4350,1175,-381,774
289,-148,4229,1270,-366,740
245,142,4505,1427,-377,634
177,195,4417,1423,-335,558
173,-74,4060,1320,-325,529
158,-463,4118,1236,-378,551
74,-423,4334,1328,-405,610
80,35,4199,1540,-373,638
171,119,3966,1650,-368,608
187,-93,4004,1607,-429,638
279,768,4351,1534,-493,750
279,768,4351,1534,-493,750
330,1298,4303,1401,-504,734
288,1062,4188,1217,-537,659
333,1060,4306,1079,-589,626
315,781,4469,1055,-609,558
306,667,4534,1106,-584,531
330,877,4377,1182,-557,533
373,1087,4371,1248,-573,496
405,1030,4488,1253,-590,451
445,942,4642,1259,-590,446
495,1058,4719,1258,-564,472
456,1351,4787,1211,-526,501
411,2030,4826,1137,-476,500
404,2508,4621,1015,-433,398
467,1962,4359,810,-440,253
524,1171,4441,610,-486,213
484,1062,4571,512,-499,272
444,1204,4439,514,-477,309
477,1025,4250,571,-478,292
512,550,4212,625,-498,295
517,349,4312,727,-513,367
491,1007,4393,824,-495,471
509,2558,4638,834,-468,481
648,3732,4831,707,-421,283
822,3136,4786,413,-366,-30
881,1632,4803,134,-326,-220
759,888,4731,-32,-268,-182
631,1162,4561,-86,-219,-72
583,1482,4335,-57,-210,-54
575,1338,4250,-44,-243,-101
608,1279,4427,-43,-290,-121
632,1612,4550,-45,-301,-130
757,1910,4429,-87,-311,-183
871,1728,4579,-240,-341,-257
940,1481,4816,-388,-329,-302
954,1305,4636,-471,-268,-331
958,1271,4605,-538,-242,-355
947,1287,4786,-549,-224,-393
952,1214,4610,-535,-173,-446
945,1055,4494,-535,-155,-495
1003,956,4605,-524,-158,-527
996,883,4570,-601,-136,-528
1030,1021,4573,-637,-125,-537
1058,966,4636,-675,-110,-574
1063,959,4605,-750,-78,-593
1061,946,4498,-818,-49,-624
1040,745,4562,-850,-35,-663
999,810,4538,-868,-4,-677
961,735,4306,-888,17,-714
946,381,4127,-924,6,-748
939,43,4254,-943,-25,-731
943,62,4465,-902,-27,-675
942,353,4302,-865,9,-637
915,383,4101,-869,19,-658
909,74,4073,-889,0,-681
930,-144,4141,-899,-18,-665
953,-58,4213,-898,-8,-629
946,-72,4077,-887,10,-624
917,-275,4083,-890,9,-627
888,-329,4161,-837,8,-618
846,-381,4099,-756,21,-610
808,-429,4041,-705,18,-595
803,-494,4028,-670,5,-575
775,-480,3992,-640,-2,-550
759,-443,3852,-633,-19,-534
817,-655,3925,-651,-65,-524
857,-741,4244,-630,-92,-487
828,-658,4189,-614,-64,-433
818,-572,3976,-606,-57,-409
818,-572,3976,-606,-57,-409
821,-827,4022,-593,-86,-417
862,-971,4262,-531,-101,-396
873,-707,4324,-435,-72,-359
906,-447,4206,-391,-45,-357
961,-728,4179,-440,-51,-370
932,-1027,4303,-474,-60,-331
883,-1049,4158,-463,-51,-267
837,-1064,4002,-434,-66,-234
837,-1148,4054,-394,-105,-219
879,-1187,4221,-330,-129,-205
955,-1048,4386,-232,-129,-189
1039,-1013,4352,-187,-111,-183
1102,-1265,4444,-178,-102,-168
1133,-1230,4596,-151,-77,-113
1096,-1096,4476,-112,-24,-73
1034,-1042,4403,-50,1,-66
1022,-910,4415,1,10,-56
1014,-939,4325,11,15,-42
1005,-1039,4396,20,0,-4
998,-896,4426,45,0,52
955,-660,4357,89,11,68
943,-554,4281,113,16,43
970,-558,4465,113,13,18
993,-550,4531,112,38,20
945,-566,4424,100,70,38
865,-438,4377,114,80,58
831,-265,4289,128,82,61
815,-274,4230,121,73,44


-187,1440,5024,490,1089,392
-306,1577,4679,462,1163,332
-306,1577,4679,462,1163,332
-360,1722,4472,418,1172,271
-462,1887,4187,335,1150,208
-560,1824,3849,159,1080,142
-571,1623,4025,-69,965,106
-528,1660,4400,-203,891,109
-502,1793,4574,-258,889,101
-529,1976,4598,-330,939,75
-565,2186,4453,-350,1009,9
-658,2354,4271,-369,1052,-68
-737,2575,4112,-462,1066,-142
-808,2511,3870,-596,1069,-239
-927,2116,3680,-728,1039,-327
-1066,1948,3539,-856,997,-352
-1144,2111,3302,-1000,964,-363
-1199,2007,3006,-1125,910,-428
-1255,1749,2742,-1197,801,-498
-1315,1724,2787,-1290,665,-521
