acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
1386,-1585,3874,-535,-198,-460
1472,-1659,3984,-511,-250,-339
1598,-1453,4302,-453,-277,-261
1737,-1475,4564,-355,-244,-254
1764,-1817,4613,-289,-177,-225
1657,-1790,4620,-245,-125,-123
1543,-1662,4636,-193,-95,-35
1504,-1807,4677,-152,-79,26
1526,-1825,4877,-86,-68,94
1599,-1473,5156,30,-19,132
1693,-1123,5403,174,62,114
1764,-876,5610,271,165,88
1791,-885,5642,300,274,94
1784,-778,5639,277,366,167
1758,-554,5714,248,437,249
1679,-459,5708,224,513,313
1619,-362,5660,210,588,372
1491,-271,5641,222,665,398
1331,-376,5520,268,749,397
1167,-224,5233,313,822,430
1041,166,5027,306,857,449
971,354,5031,328,869,386
968,288,5024,350,896,308
972,188,5124,363,935,286
907,251,5075,372,994,319
808,269,4916,350,1053,375
669,486,4803,330,1095,432
515,809,4618,331,1132,431
310,788,4335,342,1150,360
89,788,3917,295,1131,325
-61,773,3565,220,1053,302
-158,861,3527,175,932,262
-108,958,3704,163,834,195
-81,958,3809,168,787,117
-105,782,3711,172,775,54
-92,630,3477,164,757,45
-62,637,3272,97,709,83
-124,730,3283,12,631,140
-122,933,3289,-17,572,166
-148,783,3117,-26,533,134
-252,734,2820,-17,482,114
-324,833,2520,-26,393,86
-332,640,2416,-61,266,31
-321,262,2379,-73,146,0
-261,14,2316,-89,45,27
-239,-24,2310,-84,-51,77
-229,47,2216,-53,-134,110
-231,37,2108,-34,-221,112
-199,52,2119,-17,-330,111
-125,120,2201,-10,-432,112
-79,292,2349,5,-521,102
-38,327,2489,34,-590,59
-33,110,2534,63,-639,19
-66,88,2544,89,-701,33
-48,252,2535,118,-784,59
-6,222,2562,107,-880,66
120,131,2771,86,-980,75
120,131,2771,86,-980,75
263,248,3017,99,-1044,94
399,497,3222,154,-1075,79
614,588,3429,217,-1085,17
783,563,3639,265,-1078,-35
843,672,3726,275,-1061,-41
843,568,3727,221,-1071,-28
868,392,3869,145,-1097,14
904,251,3594,92,-1121,67
931,159,3702,55,-1207,118
1012,228,3974,61,-1249,148
1210,304,4055,135,-1232,127
1344,532,4195,215,-1209,86
1410,730,4209,261,-1181,30
1544,554,4214,249,-1168,-19
1704,378,4511,218,-1170,-12
1713,499,4702,177,-1129,40
1635,631,4557,113,-1071,82
1582,527,4601,92,-1059,86
1652,542,4415,96,-1007,87
1626,816,3848,76,-1095,67
1748,613,4771,-12,-1243,37
1973,432,5263,-60,-1192,80
1997,569,5247,-5,-1054,132
1914,805,4903,54,-923,128
1830,818,4664,49,-855,67
1852,697,4589,26,-838,14
1937,426,4616,-33,-838,14
1891,192,4731,-111,-837,84
1800,295,4523,-156,-816,181
1791,237,4289,-185,-843,214
1896,112,4569,-185,-886,214
1990,256,4710,-129,-859,200
2029,399,4611,-62,-809,160
2117,456,4663,-19,-779,104
2222,378,4829,-10,-728,63
2295,425,4863,-21,-655,70
2346,592,4839,-82,-590,102
2354,635,4906,-132,-542,121
2310,633,4853,-159,-491,135
2272,631,4786,-190,-455,151
2235,488,4740,-203,-428,156
2223,447,4614,-198,-410,170
2258,459,4586,-205,-406,175
2348,371,4654,-186,-386,152
2375,358,4665,-148,-337,130
2396,354,4613,-93,-272,100
2413,143,4517,-35,-206,59
2341,96,4427,-30,-148,78
2280,296,4265,-43,-108,119
2235,392,4139,-60,-94,124
2214,359,4120,-76,-90,107
2220,269,4121,-84,-77,91
2208,149,4081,-87,-54,89
2217,191,4045,-75,-37,104
2235,273,4047,-46,-18,103
2220,246,3967,-10,1,83
2179,297,3890,11,10,68
2186,351,3905,30,15,42
2198,364,3962,32,25,17
2209,307,3978,18,42,13
2177,236,3928,-10,57,43
2137,317,3843,-41,60,84
2120,427,3816,-56,52,93
2163,414,3878,-63,47,65
2190,276,3972,-63,63,37
2180,190,3945,-54,94,40
2168,159,3845,-50,116,64
2141,256,3825,-53,116,89


-161,-263,3972,225,-417,159
-125,-32,4106,247,-404,207
-143,349,4183,281,-378,229
-188,561,3957,294,-350,204
-251,319,3726,228,-369,173
-219,2,3761,138,-434,207
-208,-117,3815,51,-485,293
-204,-171,3801,-7,-514,378
-236,-203,3761,-8,-538,427
-219,-398,3690,29,-552,436
-128,-374,3776,97,-575,463
-64,144,3923,174,-587,479
-34,358,3922,244,-579,413
71,42,3921,254,-586,343
174,-214,4119,269,-601,358
201,-16,4196,296,-580,429
201,-16,4196,296,-580,429
140,198,4082,327,-550,465
87,284,3907,368,-547,461
77,326,3869,369,-583,456
142,252,3847,386,-625,452
283,242,3803,358,-671,470
370,-40,3973,413,-729,504
526,199,4055,460,-747,613
531,242,3884,401,-737,687
418,59,3597,350,-747,742
283,-131,3403,319,-777,770
231,-360,3376,432,-805,745
255,-115,3455,620,-822,717
391,542,3639,744,-837,665
579,735,3905,780,-848,580
657,639,4124,789,-842,548
709,662,4101,810,-813,580
783,796,3996,820,-805,618
878,975,4185,816,-823,623
1061,1136,4464,851,-818,594
1158,1479,4810,879,-778,572
1220,2023,5005,871,-714,542
1318,2297,5153,793,-660,493
1326,2241,5356,651,-609,453
1169,2233,5449,547,-548,442
1085,2345,5311,521,-489,419
1092,2210,5244,454,-466,389
1098,1986,5237,354,-455,405
1123,1823,5169,255,-446,470
1135,1878,5171,171,-442,548
1165,2219,5295,140,-423,560
1238,2548,5384,139,-377,469
1317,2680,5525,123,-311,331
1353,2673,5583,118,-228,191
1277,2590,5458,117,-133,76
1188,2577,5181,101,-59,0
1171,2545,4977,48,-37,-52
1202,2267,4899,-21,-30,-87
1182,2238,4910,-86,-19,-62
1145,2630,4793,-152,2,-36
1127,2794,4671,-229,21,-86
1086,2720,4667,-260,45,-188
1042,2712,4540,-250,90,-292
997,2721,4256,-259,126,-390
950,2730,3995,-329,117,-465
933,2547,3822,-435,76,-517
942,2291,3722,-530,29,-539
920,2075,3636,-619,-9,-528
861,2040,3624,-671,-44,-513
845,2034,3591,-689,-63,-534
861,2019,3613,-700,-77,-580
901,1983,3707,-717,-82,-640
896,1938,3827,-714,-67,-716
831,1806,3654,-710,-31,-793
804,1562,3415,-735,-27,-847
813,1429,3396,-782,-66,-863
836,1240,3418,-822,-109,-867
874,793,3343,-859,-154,-847
900,487,3398,-886,-216,-778
900,352,3475,-864,-268,-715
1005,-9,3425,-855,-309,-673
1125,-240,3653,-856,-361,-611
1150,66,4040,-780,-372,-584
1243,246,4150,-674,-326,-668
1401,-361,4139,-618,-287,-773
1516,-1007,4299,-616,-278,-745
1583,-1390,4499,-632,-270,-611
1573,-1409,4738,-614,-250,-456
1543,-1248,4779,-568,-224,-369
1645,-1689,5285,-486,-206,-354
1645,-1689,5285,-486,-206,-354
1836,-1825,5634,-367,-118,-283
1909,-1683,5983,-199,-9,-210
1988,-1536,6053,-20,141,-163
2015,-1284,6370,108,264,-130
1988,-1458,6494,255,478,-124
1896,-1196,5881,404,628,-73
1764,-1091,5857,383,679,-16
1691,-959,6047,340,737,67
1590,-746,5965,360,840,142
1385,-460,5704,394,950,191
1163,-312,5370,427,1033,205
999,-280,5103,453,1069,221
829,-192,4965,471,1084,258
665,109,4708,475,1090,317
587,634,4629,467,1068,341
518,991,4706,435,1061,286
448,1095,4608,399,1086,203
407,934,4361,331,1109,141
359,676,4164,228,1098,149
299,817,4157,133,1068,224
210,1130,4104,97,1059,251
113,1197,3833,50,1064,232
39,1147,3573,19,1027,228
15,1139,3436,-20,963,219
-32,948,3302,-82,911,206
-131,871,3011,-120,839,222
-178,1053,2893,-108,731,216
-120,1105,2958,-119,640,157
-63,772,2968,-129,584,97
-140,560,2864,-128,538,110
-297,697,2566,-109,478,156
-412,722,2206,-139,380,175
-431,467,2131,-164,232,165
-346,378,2187,-148,95,182
-233,468,2248,-118,-9,203
-175,484,2214,-72,-89,190
-126,538,2220,-37,-167,175
-132,664,2224,-27,-244,159
-175,636,2204,-39,-321,127
-170,375,2175,-35,-413,97
-134,238,2271,-63,-517,133
-134,326,2392,-89,-615,206
-146,511,2402,-111,-703,254
-105,584,2487,-135,-799,252
-22,673,2739,-104,-900,221
126,884,3139,-28,-966,158
282,932,3345,0,-979,84
446,817,3502,-22,-987,53
489,607,3593,-49,-985,70
492,469,3464,-79,-982,136
450,495,3267,-129,-1014,213
488,626,3220,-145,-1091,231
708,525,3472,-101,-1172,176
953,427,3790,-45,-1203,151
1053,474,3840,-39,-1178,168
1082,547,3582,-66,-1167,195
1197,697,3717,-145,-1207,217
1304,773,3866,-209,-1228,193
1406,465,3875,-243,-1248,157
1589,80,4213,-297,-1270,194
1624,69,4588,-313,-1243,277
1480,279,4494,-277,-1158,327
1330,259,4198,-203,-1114,299
1273,79,4103,-132,-1131,257
1317,-181,4126,-96,-1157,239
1382,-77,4465,-27,-1187,239
1519,669,4874,113,-1166,188
1751,1227,5213,266,-1087,18
1954,1044,5436,338,-978,-165
1954,1044,5436,338,-978,-165
2026,735,5510,284,-887,-187
2063,680,5670,138,-832,-66
2079,632,5304,-64,-754,84
1940,577,4797,-253,-842,199
1927,554,5445,-375,-964,266
1974,618,5716,-329,-932,267
2016,843,5663,-234,-831,219
2156,1152,5758,-169,-726,111
2258,1032,5796,-115,-597,-40
2293,789,5673,-132,-464,-123
2253,599,5526,-157,-358,-136
2179,272,5366,-167,-267,-115
2010,-38,5041,-214,-193,-16
1873,-24,4728,-248,-169,123
1846,255,4617,-247,-184,212
1857,425,4562,-227,-196,210
1909,486,4602,-202,-200,166
1981,512,4732,-170,-180,100
2055,415,4863,-106,-118,13
2120,165,4810,-32,-13,-54
2094,-100,4608,0,85,-52
1965,-120,4426,-4,150,16
1775,181,4219,-6,177,87
1739,356,4051,9,170,86
1739,249,4060,-2,144,63
1717,312,4106,-27,128,72
1706,423,4046,-38,124,70
1687,336,3991,-45,116,50
1673,217,3958,-39,110,33
1677,140,3918,-31,104,27
1728,240,3981,-36,92,36
1781,289,4021,-45,95,34
1811,263,4058,-61,100,33
1812,325,4112,-66,114,35
1770,258,4038,-65,137,23
1723,237,3960,-70,145,27
1738,241,4004,-73,139,36
1727,236,4068,-58,138,40
1673,234,4003,-47,152,46
1619,277,3924,-41,149,44
1586,335,3922,-12,134,15
1581,317,3817,0,118,-9
1638,236,3787,-14,85,-21


-393,-1142,3203,74,-366,366
-336,-871,3276,120,-418,426
-199,-568,3368,196,-449,428
-20,-485,3482,204,-461,421
14,-617,3655,230,-454,440
-52,-428,3596,262,-428,499
-200,-327,3237,260,-419,533
-298,-537,3116,242,-501,536
-169,-857,3787,304,-584,584
-39,-464,3497,384,-565,688
-39,-464,3497,384,-565,688
1,-208,3385,367,-624,735
78,-354,3809,344,-685,750
93,-413,3927,435,-654,758
19,-129,3702,524,-612,765
6,83,3679,560,-630,745
69,103,3969,607,-671,718
233,534,4249,632,-688,743
373,683,4346,600,-677,750
418,591,4361,526,-669,774
371,432,4235,445,-663,832
303,169,3943,355,-678,919
234,298,3942,345,-732,977
308,944,4345,426,-770,937
485,1280,4616,555,-744,792
569,1497,4386,559,-695,669
674,1358,4704,472,-733,579
854,803,5252,486,-657,591
748,1037,4153,430,-545,708
614,1346,4135,281,-651,755
621,1574,4780,172,-714,712
647,1842,4938,216,-657,604
660,1743,4769,269,-593,468
672,1201,4606,234,-576,415
665,920,4481,142,-591,498
617,1168,4573,67,-614,593
603,1674,4904,98,-600,567
669,2221,5044,203,-531,416
716,2133,5127,270,-456,219
754,1818,5124,275,-385,119
700,1754,4886,234,-339,133
660,1884,4737,151,-351,171
718,2138,4997,75,-391,168
874,2459,5468,74,-382,108
974,2563,5592,130,-294,0
1028,2404,5387,115,-204,-84
1045,2288,5365,73,-166,-121
1068,2337,5361,21,-132,-128
1044,2308,5171,-58,-93,-134
1028,2316,5067,-125,-75,-157
1029,2369,5023,-155,-51,-212
1037,2086,4779,-206,-16,-279
965,1751,4571,-282,-5,-298
904,1914,4480,-351,-9,-288
889,2005,4473,-393,-6,-347
866,1789,4378,-411,15,-444
849,1660,4265,-418,33,-518
871,1789,4226,-416,41,-581
870,1893,4265,-434,51,-673
831,1820,4246,-448,70,-766
814,1572,4086,-479,82,-825
810,1403,3977,-554,64,-821
761,1561,4022,-643,31,-785
701,1665,4003,-698,18,-811
656,1593,3972,-718,14,-889
629,1547,3857,-713,12,-974
642,1379,3749,-745,2,-1045
687,994,3585,-793,-33,-1081
691,561,3568,-835,-93,-1071
756,224,3482,-844,-140,-1017
851,131,3440,-865,-208,-926
974,247,3704,-871,-279,-863
1110,25,3923,-870,-296,-849
1123,-157,3965,-860,-267,-823
1119,-107,4028,-799,-227,-823
1177,-307,4071,-736,-178,-877
1126,-656,4101,-674,-135,-925
1052,-986,3956,-602,-101,-923
1056,-1459,3713,-560,-119,-861
1056,-1459,3713,-560,-119,-861
1165,-1700,3820,-566,-198,-728
1302,-1797,4175,-552,-262,-595
1412,-2149,4303,-499,-272,-476
1500,-2191,4402,-462,-275,-316
1647,-1962,4742,-411,-281,-202
1800,-1982,5155,-340,-236,-167
1845,-2236,5386,-240,-124,-143
1790,-1955,5407,-133,0,-92
1723,-1768,5576,-40,97,-76
1658,-1931,5669,30,209,-57
1541,-2130,5567,60,312,19
1391,-1876,5541,108,380,143
1368,-1372,5660,170,430,225
1351,-1423,5699,210,502,246
1280,-1568,5576,229,584,318
1154,-1378,5382,273,642,431
1058,-848,5210,295,669,520
979,-349,5264,281,682,527
900,-195,5407,273,716,468
783,-183,5365,303,783,409
674,-170,5138,324,845,394
676,-122,4980,283,867,428
666,-190,4981,195,873,495
548,-40,4970,147,892,585
416,423,4820,151,927,636
261,630,4581,175,955,594
171,698,4423,204,955,514
135,883,4304,198,935,454
88,1006,4116,135,907,399
25,892,4083,76,869,323
-55,911,4181,88,850,256
-116,979,3955,98,884,183
-178,693,3461,66,878,129
-250,570,3304,-17,791,164
-283,681,3262,-83,697,228
-289,795,3185,-138,621,263
-305,841,3206,-154,561,255
-330,824,2990,-75,535,200
-398,734,2642,-16,494,134
-506,577,2305,-15,411,89
-571,436,2124,-20,288,69
-602,355,2016,-19,155,67
-580,315,1906,-30,21,70
-440,213,1924,-41,-116,76
-251,211,2045,-63,-250,112
-114,334,2275,-81,-357,150
-99,346,2430,-53,-412,143
-150,350,2429,5,-435,109
-221,397,2366,59,-466,50
-197,177,2328,84,-522,-6
-153,1,2404,66,-604,8
-122,412,2601,50,-694,59
-107,633,2820,47,-778,42
-97,515,2923,43,-845,1
-62,216,3042,40,-924,-4
3,306,3197,27,-996,44
133,533,3270,6,-1060,71
364,373,3553,0,-1117,35
549,165,3791,9,-1121,15
699,315,3886,34,-1095,11
912,141,3999,61,-1074,-25
1081,108,4214,59,-1053,-9
1103,365,4369,48,-1028,23
1082,274,4436,39,-1004,15
1045,108,4446,29,-989,20
1027,-102,4456,27,-977,41
973,-213,4283,32,-951,72
900,-38,4010,74,-971,73
924,125,4245,119,-1025,25
924,125,4245,119,-1025,25
1077,460,4568,197,-1031,-36
1250,400,4641,227,-997,-100
1373,113,4586,174,-977,-81
1491,-76,4634,88,-979,2
1491,-122,4814,19,-974,89
1431,49,4831,36,-931,119
1438,225,4748,106,-879,68
1492,378,4850,178,-838,-23
1588,650,5000,249,-789,-108
1674,590,4908,249,-728,-166
1657,245,4737,164,-696,-140
1544,153,4594,69,-703,-31
1479,324,4647,-1,-739,77
1463,477,4178,-81,-740,110
1446,100,4169,-160,-859,71
1556,-111,5014,-144,-904,67
1602,43,4969,1,-777,54
1631,360,4694,118,-672,3
1686,606,4849,153,-629,-68
1749,635,4898,152,-567,-133
1757,155,4811,76,-523,-141
1727,88,4851,-16,-517,-40
1741,197,4817,-82,-515,54
1752,45,4762,-145,-516,110
1830,-157,4780,-151,-510,144
1894,-85,4773,-89,-486,169
1944,206,4813,-30,-447,149
1973,371,4900,37,-390,56
2027,256,4805,122,-335,-32
2078,164,4819,67,-297,-35
2053,114,4835,-23,-258,6
2038,163,4747,-71,-217,46
2114,298,4847,-75,-193,57
2201,417,5051,-70,-141,49
2157,376,4940,-81,-49,42
2035,267,4718,-86,16,48
1952,422,4696,-57,52,47
1906,508,4628,-1,98,-3
1834,344,4401,24,142,-58
1787,145,4264,16,151,-65
1729,60,4180,-4,148,-32
1620,35,4019,-24,139,13
1572,103,3913,-58,107,53
1607,88,3961,-88,72,71
1649,-31,3988,-110,60,83
1648,-3,3986,-118,63,116
1593,164,3947,-115,68,140
1579,233,3909,-106,63,123
1640,313,3995,-80,56,85
1737,348,4097,-60,66,40


-374,-734,3033,-168,-482,150
-203,-1007,3125,-213,-580,271
-26,-735,3586,-168,-646,380
-16,-554,3828,-11,-611,365
-50,-724,3583,165,-529,302
-27,-828,3325,302,-500,276
74,-412,3380,385,-535,297
179,-28,3490,404,-584,292
246,-155,3935,378,-608,283
257,-270,3773,313,-561,339
116,-236,3606,282,-588,407
109,-190,3884,280,-648,453
169,-324,3964,298,-653,485
193,-262,3943,306,-646,546
223,-86,3949,298,-656,608
236,-14,4016,304,-665,631
236,-14,4016,304,-665,631
277,209,4148,356,-668,622
350,457,4197,425,-667,574
448,301,4285,426,-668,521
559,-5,4266,390,-654,520
564,-351,4104,369,-645,573
457,-447,3863,310,-658,686
348,-442,3675,294,-693,775
267,-503,3743,363,-738,786
282,56,3926,497,-769,777
519,657,4017,527,-799,723
726,473,4680,505,-865,636
908,231,5420,621,-760,654
914,821,4473,687,-594,729
828,1021,4338,647,-647,706
817,1060,4723,569,-683,673
782,1405,4954,558,-647,624
767,1833,5081,633,-601,512
888,1777,5086,604,-571,416
1050,1308,5134,467,-571,426
1121,1191,5242,318,-567,557
1078,1545,5178,215,-541,682
1006,1730,5124,176,-513,680
1016,1887,5330,238,-467,583
1033,1955,5197,296,-387,445
1027,1873,5105,310,-345,344
1089,2084,5219,268,-319,302
1129,2129,5289,206,-271,238
1120,2139,5352,183,-215,175
1074,2463,5384,188,-155,122
980,2575,5252,153,-94,41
881,2396,5093,92,-61,-37
856,2327,5035,34,-54,-71
935,2565,5083,-7,-46,-89
1001,2587,5053,-72,-10,-142
912,2386,4837,-177,26,-176
789,2410,4649,-255,34,-190
744,2511,4569,-293,25,-248
750,2534,4568,-328,22,-345
738,2478,4491,-353,38,-450
728,2310,4194,-385,54,-536
705,2277,3996,-446,32,-593
726,2147,3915,-491,-1,-662
806,1619,3824,-525,-32,-728
881,1328,3832,-552,-65,-718
991,1483,3938,-572,-84,-691
1041,1628,4045,-573,-74,-720
1071,1664,4023,-565,-43,-793
1038,1399,3898,-583,-25,-882
1031,1199,3892,-604,-31,-936
1040,1034,3884,-652,-38,-954
972,715,3851,-701,-42,-957
905,459,3707,-703,-57,-928
983,267,3559,-720,-103,-865
1092,91,3668,-746,-174,-804
1216,-168,3929,-736,-199,-772
1303,-440,3967,-679,-182,-745
1309,-470,4046,-603,-158,-722
1314,-366,4225,-501,-128,-744
1348,-789,4164,-394,-77,-805
1324,-1382,4056,-346,-51,-775
1237,-1566,4048,-336,-68,-633
1206,-1459,4180,-333,-103,-485
1244,-1342,4469,-283,-129,-414
1360,-1456,4763,-196,-121,-399
1410,-1772,4918,-125,-72,-364
1429,-1792,5015,-59,-18,-270
1483,-1517,5091,0,24,-171
1486,-1397,5298,20,61,-122
1494,-1297,5555,67,131,-86
1494,-1297,5555,67,131,-86
1422,-1355,5521,92,226,-53
1309,-1483,5450,111,293,-1
1235,-1281,5547,149,338,65
1198,-787,5663,199,398,105
1175,-672,5620,233,477,92
1144,-599,5564,234,541,113
1137,-230,5672,235,593,163
1055,-23,5584,241,673,188
896,-56,5287,198,743,218
716,-40,5060,173,769,264
593,271,5012,186,775,296
534,605,5013,225,791,281
479,763,4833,221,827,247
417,754,4709,160,839,230
380,717,4611,116,844,230
291,836,4469,81,852,236
216,992,4265,74,851,212
215,913,4101,56,837,166
147,908,4038,40,816,149
134,1008,3817,21,799,139
102,728,3549,-17,757,126
55,550,3342,-46,700,151
41,517,3106,-76,628,199
86,526,3036,-97,547,219
107,545,2869,-80,488,195
132,411,2856,-60,431,143
124,403,2806,33,398,94
74,480,2490,91,376,63
92,552,2317,100,305,34
87,419,2328,83,216,14
-14,371,2242,72,135,26
-73,363,2136,66,39,44
-76,316,2153,48,-69,64
-66,366,2296,41,-169,89
-54,335,2279,67,-240,91
-18,288,2344,90,-323,86
43,325,2612,133,-398,72
62,407,2781,183,-433,56
51,506,2796,217,-463,48
70,440,2822,218,-515,41
142,320,2895,204,-583,55
207,284,3233,186,-643,90
263,301,3144,221,-643,113
317,445,2990,268,-689,107
408,567,3299,285,-760,72
527,506,3536,302,-796,40
617,438,3619,262,-822,68
649,403,3841,160,-874,139
701,458,4077,81,-916,206
746,498,4250,70,-930,221
775,586,4392,129,-912,176
863,581,4374,215,-873,98
983,746,4571,251,-841,58
1027,1041,4491,249,-787,20
948,828,4288,230,-781,-34
835,391,4201,159,-805,-5
818,386,4108,97,-840,96
931,276,4142,53,-889,163
1051,263,4388,4,-926,233
1110,589,4630,4,-914,262
1160,816,4823,61,-870,181
1278,884,5051,121,-818,79
1372,941,5174,123,-760,31
1427,881,5137,91,-701,13
1452,823,5087,46,-664,23
1412,653,4984,-24,-634,55
1314,521,4904,-98,-627,117
1268,446,4408,-135,-618,166
1272,414,4279,-150,-737,184
1272,414,4279,-150,-737,184
1414,782,5235,-174,-797,188
1547,889,5278,-77,-666,114
1576,766,4992,-38,-543,58
1407,601,4896,-73,-486,66
1328,560,4857,-100,-467,98
1413,316,4880,-102,-467,114
1476,544,5115,-107,-460,152
1443,857,5195,-71,-415,128
1416,681,5045,-21,-366,50
1526,453,4892,-2,-346,27
1664,620,4995,-45,-356,79
1751,775,5139,-82,-335,104
1782,679,5033,-96,-271,86
1785,664,4968,-87,-211,63
1795,623,4951,-70,-155,39
1774,552,4876,-71,-99,38
1726,526,4725,-83,-52,49
1696,506,4749,-89,-19,51
1612,570,4697,-57,25,40
1549,639,4497,-8,67,13
1517,489,4375,20,80,-28
1462,347,4256,30,77,-34
1441,418,4141,15,58,-5
1472,383,4171,-5,31,0
1534,177,4200,-9,19,7
1608,175,4194,-12,22,55
1684,257,4224,-34,33,100
1705,437,4285,-53,53,126
1681,640,4286,-41,88,105
1632,577,4229,-28,126,56
1519,427,4035,-38,151,38
1434,458,3895,-57,140,52
1429,387,3945,-71,108,54
1437,338,4021,-67,90,58
1455,387,4024,-55,89,70
1442,451,4054,-47,87,70
1417,479,4065,-34,98,53
1390,387,4021,-28,112,39
1367,387,4011,-23,114,49
1331,449,3941,-28,116,56
1268,518,3885,-35,103,47
1288,542,3933,-28,80,16
1319,390,3967,-35,66,-3


-320,-512,3555,-53,-584,189
-219,-385,3890,-63,-630,280
-131,-357,3909,-50,-604,331
-203,-322,3809,-12,-575,356
-317,-150,3633,32,-570,355
-371,-159,3697,59,-594,328
-379,-349,3645,172,-613,295
-227,-607,3415,192,-635,329
-117,-641,3382,126,-691,422
-40,-452,3620,88,-749,504
1,-106,3727,181,-756,511
76,126,3743,241,-752,472
238,145,4014,228,-765,425
291,225,4545,276,-751,399
263,442,4575,339,-655,407
209,443,4263,341,-582,412
121,157,3933,292,-574,427
12,-377,3646,241,-615,472
-25,-444,3661,276,-688,535
142,-83,3878,365,-753,554
395,318,4177,415,-779,526
667,460,4400,430,-778,485
763,192,4464,402,-752,484
742,154,4365,315,-719,578
709,127,4269,258,-702,652
647,164,4307,283,-699,668
658,392,4396,381,-686,636
711,623,4184,440,-686,584
799,415,4991,494,-726,537
872,438,4821,599,-584,562
734,549,3902,588,-530,567
695,353,4203,537,-628,542
779,419,4524,547,-638,559
842,872,4549,577,-594,564
909,1216,4707,632,-570,499
1006,1572,4996,665,-540,431
1094,1547,5043,622,-479,387
1069,1386,4987,531,-436,415
1069,1386,4987,531,-436,415
972,1540,4830,450,-414,473
952,1711,4995,405,-421,476
1059,2260,5330,455,-393,411
1122,2572,5372,468,-325,277
1222,2728,5636,441,-270,146
1298,3035,5979,387,-172,42
1218,3117,6003,306,-30,-59
1110,3268,5866,263,85,-141
981,3362,5643,137,167,-198
747,3196,5274,-14,204,-237
558,3084,4882,-148,192,-268
517,2794,4577,-269,132,-310
577,2415,4424,-392,48,-321
722,2222,4380,-498,-19,-300
870,2021,4401,-586,-55,-295
882,2126,4428,-630,-41,-314
913,2276,4312,-610,3,-420
928,2016,4184,-593,50,-565
819,1947,4032,-592,92,-651
682,1950,3729,-614,103,-704
600,1825,3575,-671,60,-748
591,1614,3495,-732,0,-780
646,1143,3331,-777,-63,-803
768,914,3379,-799,-145,-787
884,986,3602,-835,-203,-763
996,757,3684,-860,-213,-773
1084,551,3813,-862,-197,-777
1107,568,3858,-819,-151,-795
1041,505,3887,-757,-93,-849
923,268,3781,-674,-47,-903
830,46,3781,-593,-22,-925
778,-175,3583,-527,-24,-912
744,-377,3629,-512,-77,-866
656,-581,3795,-487,-130,-809
592,-548,3844,-411,-166,-758
670,-792,3819,-379,-214,-719
785,-1183,3950,-402,-278,-634
893,-1338,4159,-389,-322,-523
961,-1301,4327,-350,-328,-449
1079,-1493,4488,-280,-310,-440
1227,-1756,4761,-189,-282,-425
1325,-1816,5048,-113,-229,-366
1397,-1772,5223,-57,-161,-289
1491,-1851,5373,-36,-102,-209
1608,-1888,5652,-15,-47,-107
1665,-1620,5906,18,32,1
1660,-1331,5982,82,142,64
1663,-1306,5896,139,251,86
1592,-1300,5951,188,331,137
1534,-779,6031,227,418,218
1453,-194,6105,257,521,222
1384,-68,6083,304,638,140
1306,-229,5979,316,749,91
1138,-306,5895,307,842,134
958,-30,5642,280,926,222
822,-12,5418,224,980,282
682,230,5262,231,1011,329
537,601,5041,242,1037,342
431,698,4915,252,1051,301
384,783,4746,267,1064,255
318,635,4664,194,1074,234
139,816,4458,160,1096,238
-34,984,4162,162,1103,181
-210,931,3883,196,1073,85
-311,1003,3545,169,1014,28
-324,872,3462,107,906,-14
-286,740,3562,50,804,-16
-209,536,3604,7,751,21
-209,536,3604,7,751,21
-205,587,3403,-8,726,94
-255,945,3200,-84,685,150
-331,1130,3170,-120,627,103
-379,985,3073,-62,577,-4
-379,569,2891,-9,526,-81
-443,374,2572,36,454,-76
-424,394,2304,-43,342,-11
-334,230,2375,-94,200,27
-246,182,2420,-92,103,71
-209,202,2436,-62,38,90
-184,404,2292,-1,-19,76
-83,474,2206,28,-102,27
3,189,2299,20,-202,-16
23,-89,2353,5,-285,-2
6,-28,2362,-10,-368,51
23,-50,2435,-23,-459,82
40,-81,2650,-12,-542,95
18,0,2873,33,-590,96
20,132,2942,101,-618,82
26,277,3016,121,-663,69
42,494,3155,122,-727,65
142,417,3427,96,-792,55
226,207,3669,70,-806,85
334,389,3519,93,-822,142
458,406,3640,34,-868,175
447,227,3715,-34,-880,202
392,92,3553,-29,-881,215
348,114,3422,17,-916,202
398,496,3526,82,-975,160
576,668,3872,122,-1028,65
742,448,4245,139,-1041,-4
854,429,4444,123,-1013,27
951,572,4688,97,-955,90
912,664,4361,39,-891,140
807,618,4306,-44,-912,178
732,401,4400,-84,-930,201
730,435,4334,-50,-928,210
791,798,4345,3,-937,179
903,937,4487,53,-946,82
1007,686,4547,54,-939,0
1065,500,4616,0,-933,8
1099,421,4651,-58,-928,58
1085,200,4610,-100,-911,98
1056,29,4685,-92,-896,126
1045,238,4714,-35,-876,151
1109,287,4724,-15,-836,144
1140,250,4075,24,-867,126
1326,363,4699,-22,-1004,122
1441,452,5256,-67,-980,123
1488,644,5096,-18,-860,99
1540,497,4918,7,-789,47
1607,291,4805,-22,-771,45
1633,251,4970,-81,-779,85
1659,353,5150,-107,-760,120
1712,476,5189,-87,-721,129
1873,596,5306,-63,-676,108
1984,473,5446,-79,-597,68
1991,389,5424,-85,-493,59
