acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
1138,290,4176,-46,-62,5
1135,379,4152,-60,-49,45
1123,477,4100,-71,-43,57
1107,447,4106,-66,-44,38


-741,1731,4174,-140,307,-400
-776,1662,4190,-217,261,-451
-781,1719,4158,-307,233,-477
-812,1571,4041,-400,209,-521
-827,1326,3958,-484,176,-537
-838,1407,3826,-564,141,-511
-824,1551,3675,-636,103,-521
-804,1409,3517,-716,61,-580
-800,1242,3467,-801,7,-621
-745,1146,3450,-857,-36,-653
-699,975,3389,-904,-65,-688
-727,738,3269,-940,-90,-711
-811,520,2999,-963,-129,-718
-936,271,2708,-1006,-202,-711
-983,214,2523,-1030,-312,-682
-862,237,2420,-1052,-441,-688
-794,-181,2428,-1056,-566,-758
-810,-634,2384,-981,-675,-808
-763,-738,2457,-827,-790,-835
-611,-778,2864,-619,-870,-888
-461,-1133,2783,-422,-882,-963
-289,-1565,2803,-297,-941,-957
-89,-1703,3172,-263,-1010,-832
33,-1763,3495,-319,-1015,-658
55,-1755,3489,-402,-975,-476
-51,-1756,3320,-460,-960,-337
-156,-1670,3293,-431,-990,-259
-89,-1701,3522,-290,-1026,-258
7,-2080,3673,-93,-1019,-291
108,-2454,3677,99,-997,-256
223,-2637,3619,228,-985,-140
386,-2802,3701,320,-988,-6
551,-2797,3991,376,-985,153
681,-2457,4146,416,-932,310
733,-2083,3979,454,-886,405
816,-1940,4135,424,-882,426
886,-2296,4456,415,-868,426
886,-2296,4456,415,-868,426
946,-2491,4710,463,-818,502
987,-2314,4792,533,-749,620
1059,-2117,4881,635,-683,697
1143,-1972,5171,784,-617,735
1218,-1706,5313,929,-518,782
1173,-1410,5298,1004,-408,847
1064,-839,5183,1136,-325,898
987,-83,5085,1240,-282,906
912,376,5180,1213,-263,886
887,827,5510,1190,-244,876
914,1321,5711,1201,-191,853
904,1629,5795,1159,-131,835
805,2003,5975,1053,-54,849
747,2698,5760,967,37,851
705,2941,5482,866,84,756
650,2869,5581,742,84,664
649,3374,5742,652,114,625
677,3891,5570,586,177,501
657,3580,5352,482,216,302
594,3053,5337,374,225,180
616,3269,5442,269,247,166
623,3504,5370,141,295,119
501,3335,5152,-13,338,41
438,3400,5084,-138,356,-18
403,3320,5021,-187,381,-142
363,2890,4707,-240,418,-277
304,2634,4424,-297,419,-357
213,2477,4003,-372,392,-433
171,2046,3713,-464,320,-532
259,1653,3872,-528,224,-600
351,1500,4014,-575,187,-631
344,1322,3815,-613,189,-666
275,1158,3519,-635,165,-705
226,953,3313,-650,110,-759
191,831,3241,-666,42,-805
177,725,3062,-725,-23,-843
122,439,2950,-798,-111,-879
68,202,2814,-830,-205,-899
-8,-6,2669,-883,-303,-900
-24,-138,2603,-973,-419,-893
-32,-501,2735,-982,-533,-906
3,-796,2824,-920,-617,-882
78,-905,2779,-819,-694,-838
173,-947,2754,-741,-782,-799
257,-1059,2762,-664,-881,-786
314,-1279,2798,-602,-963,-783
382,-1469,2881,-531,-1037,-772
510,-1652,3018,-443,-1101,-753
585,-1840,3130,-357,-1147,-703
594,-1967,3324,-264,-1196,-624
619,-1896,3487,-100,-1228,-550
672,-1837,3651,9,-1239,-486
697,-1801,3769,70,-1230,-416
755,-1644,3707,163,-1222,-347
893,-1589,3631,232,-1236,-296
1050,-1729,3862,223,-1279,-237
1208,-1615,4540,191,-1300,-114
1325,-1268,5017,235,-1211,-15
1351,-1159,4931,335,-1066,8
1339,-1199,4759,418,-962,28
1331,-1201,4438,472,-908,74
1439,-1374,4306,475,-919,121
1537,-1629,4560,422,-949,208
1529,-1418,4528,415,-922,336
1588,-1228,4306,458,-898,375
1712,-1460,4432,592,-922,337
1782,-1543,4542,741,-915,359
1837,-1373,4562,792,-866,440
1869,-1187,4494,822,-803,514
1869,-1187,4494,822,-803,514
1820,-972,4406,843,-757,580
1952,-582,4725,842,-734,646
2187,-95,5261,870,-668,684
2209,185,5433,851,-528,691
2149,260,5111,865,-385,671
2132,103,4746,895,-335,640
2226,14,4817,901,-346,640
2435,-72,5066,952,-320,618
2657,-110,5316,1006,-235,620
2826,-39,5521,1034,-90,654
2827,43,5433,1034,82,728
2813,583,5432,913,239,873
2827,1257,5306,942,386,900
2748,1255,5295,908,508,842
2731,1272,5465,804,650,848
2664,1434,5436,715,819,878
2467,1513,5245,632,989,898
2210,1592,4893,648,1131,902
1822,1853,4111,821,1209,861
1572,2103,3671,875,1161,780
1533,2143,3687,816,1059,675
1449,2048,3605,687,982,612
1394,2088,3475,533,899,607
1394,2073,3571,384,803,582
1317,1890,3664,231,749,547
1217,1788,3630,85,731,547
1147,1866,3522,-30,710,554
1013,1966,3473,-79,670,531
778,2186,3093,25,619,465
722,2237,2796,69,493,356
839,1998,3039,-21,316,253
927,1674,3455,-117,194,196
1001,1506,3689,-162,152,187
1041,1454,3688,-181,150,180
1021,1327,3594,-191,150,143
942,1098,3470,-206,131,105
913,885,3481,-210,86,85
943,754,3586,-185,43,71
969,667,3677,-165,13,59
1004,635,3819,-138,-9,47
1050,690,3935,-85,-13,30
1089,766,3998,-47,-12,10
1101,779,4026,-35,-10,-13
1080,696,4028,-37,-12,-30
1029,644,4076,-53,-28,-26
994,651,4125,-33,-46,-20
989,621,4065,-15,-53,-24
1010,617,4088,-19,-75,-21
1128,712,4258,-4,-103,-18
1322,752,4502,13,-99,-38
1379,642,4632,-2,-54,-55
1280,600,4493,3,5,-45
1229,662,4248,36,37,-38
1205,596,4217,22,23,-45
1164,557,4285,-21,6,-30
1114,600,4276,-36,4,-7
1080,619,4196,-16,1,-14
1053,570,4136,-29,-10,-23
1057,503,4164,-44,-32,-17
1089,505,4264,-35,-49,-5
1149,565,4329,-25,-39,0
1183,549,4324,-30,-17,-9
1195,477,4313,-38,1,-10
1203,476,4265,-36,14,5
1207,569,4226,-52,26,25
1200,579,4214,-49,31,13
1175,463,4116,-32,37,-4
1138,368,4045,-48,26,13
1138,379,4093,-50,-1,48
1138,379,4093,-50,-1,48
1157,493,4132,-54,-15,86
1166,611,4190,-91,-21,111
1148,700,4243,-102,-19,115
1095,757,4201,-103,-6,104
1065,723,4147,-108,7,81
1040,652,4060,-104,6,65
1049,672,4062,-140,-9,83
1069,674,4078,-176,-21,92
1056,598,4087,-194,-29,81
1038,543,4098,-187,-33,75
1053,521,4121,-160,-37,68
1048,515,4086,-142,-37,61
1039,464,4064,-173,-38,69
1035,433,4061,-179,-51,74
1035,464,4084,-177,-63,83
1063,528,4130,-186,-73,86
1090,602,4161,-190,-79,81
1110,614,4204,-197,-79,66
1140,571,4214,-202,-74,48
1126,511,4171,-223,-67,50
1101,502,4124,-244,-73,63
1126,530,4168,-250,-90,74


-146,559,4251,565,166,-126
-86,716,4416,555,186,-103
-34,918,4590,523,225,-91
-15,1059,4741,474,275,-87
-161,1213,4818,401,328,-72
-305,1498,4756,332,374,-54
-401,1579,4656,296,396,-88
-401,1579,4656,296,396,-88
-472,1514,4551,263,396,-130
-492,1518,4501,230,371,-151
-488,1572,4572,188,338,-179
-500,1750,4588,126,323,-203
-508,1777,4522,52,313,-251
-518,1602,4504,-25,297,-308
-529,1522,4512,-98,294,-328
-521,1596,4434,-168,308,-338
-550,1566,4271,-264,315,-362
-657,1573,4094,-364,303,-373
-705,1742,4006,-427,276,-398
-699,1757,3881,-487,253,-466
-747,1556,3756,-546,225,-549
-795,1408,3642,-584,187,-596
-776,1329,3442,-620,146,-633
-756,1139,3324,-673,94,-672
-748,1057,3245,-744,34,-676
-764,926,3046,-854,-26,-672
-804,589,2863,-984,-110,-678
-820,400,2834,-1046,-218,-678
-753,377,2787,-1015,-315,-718
-649,1,2866,-940,-398,-818
-585,-555,2852,-836,-460,-879
-545,-711,3001,-729,-528,-845
-505,-298,3245,-652,-567,-758
-480,127,3138,-637,-583,-737
-469,-47,2954,-682,-619,-808
-436,-624,2782,-738,-687,-865
-395,-1108,2778,-754,-797,-855
-401,-1283,2907,-730,-902,-781
-378,-1402,3018,-619,-964,-719
-354,-1608,3029,-475,-1016,-687
-369,-1925,3160,-365,-1055,-644
-329,-2237,3169,-168,-1068,-604
-188,-2460,3085,46,-1101,-550
15,-2406,3408,104,-1147,-438
186,-2201,3683,123,-1142,-332
307,-2210,3658,149,-1118,-258
439,-2331,3850,122,-1124,-177
493,-2582,4109,67,-1110,-84
457,-2732,4148,136,-1074,7
506,-2607,4292,237,-1047,113
655,-2457,4345,331,-1004,203
743,-2365,4310,377,-967,299
816,-2209,4552,371,-955,408
897,-2068,4931,412,-918,478
937,-2090,4964,476,-824,521
914,-2415,4677,532,-743,573
856,-2602,4684,630,-708,669
931,-2301,4730,772,-673,800
958,-1531,5002,837,-636,919
1028,-647,5082,956,-577,931
1018,-562,5059,1067,-535,836
954,-881,4923,1041,-511,830
922,-692,5136,942,-521,954
967,-313,5213,966,-493,1028
971,-129,5432,1038,-434,1042
1012,272,5500,1163,-334,1062
1171,717,5487,1289,-248,1055
1173,1134,5648,1329,-165,1039
1191,2221,5956,1291,-48,1056
1300,3358,5850,1298,84,939
1206,3236,5530,1188,181,692
1053,2684,5504,1012,211,557
971,2766,5577,875,241,563
857,3303,5388,765,283,573
810,3714,5155,635,295,511
794,3570,5108,501,277,390
733,3373,5098,344,266,309
695,3577,5088,226,270,262
695,3577,5088,226,270,262
720,3975,5131,154,290,167
723,4015,5007,57,334,7
655,3570,4715,-80,371,-154
514,3100,4471,-225,373,-249
381,2904,4273,-329,356,-293
300,2842,3966,-405,323,-340
282,2634,3744,-510,261,-411
286,2257,3760,-624,188,-479
266,1988,3737,-672,148,-537
228,1779,3497,-660,120,-605
217,1525,3277,-638,56,-669
254,1400,3164,-696,-27,-702
289,1214,3227,-749,-115,-749
330,979,3281,-715,-179,-820
407,743,3307,-718,-222,-878
432,428,3414,-696,-247,-940
362,225,3365,-659,-249,-966
275,313,3145,-628,-262,-965
302,302,2823,-605,-320,-1005
348,-231,2743,-591,-429,-1076
345,-669,2911,-553,-539,-1069
377,-679,3049,-479,-613,-1000
383,-702,2906,-458,-656,-928
389,-809,2768,-473,-731,-863
406,-951,2860,-512,-839,-802
377,-1079,3083,-542,-932,-743
425,-996,3285,-521,-980,-681
602,-986,3193,-431,-995,-680
763,-1412,3141,-361,-1032,-708
847,-1824,3396,-353,-1068,-658
918,-1831,3477,-343,-1070,-531
873,-1312,3527,-231,-1070,-404
950,-856,3496,-180,-1059,-361
1018,-1116,3421,-170,-1092,-406
1041,-1501,3723,-186,-1162,-388
1094,-1561,4212,-164,-1185,-298
1061,-1366,4345,-73,-1135,-212
1182,-1234,4403,15,-1075,-168
1336,-1504,4444,127,-1026,-153
1350,-1646,4240,215,-982,-48
1443,-1378,4094,225,-978,112
1578,-1127,4198,202,-1004,211
1671,-1095,4435,211,-1018,245
1758,-1025,4585,260,-993,266
1866,-982,4710,300,-943,276
1897,-1053,4804,340,-878,288
1876,-891,4757,363,-808,346
1915,-706,4753,380,-756,372
1976,-855,4992,437,-713,351
2016,-1080,4988,530,-628,362
2029,-1345,4684,544,-546,433
2005,-1590,4600,536,-517,538
2081,-1354,4717,589,-497,660
2266,-839,4929,772,-446,691
2357,-473,4843,1000,-390,643
2483,-65,5068,1043,-338,637
2639,202,5305,1022,-234,630
2678,101,5189,1017,-102,607
2667,-92,5005,992,5,633
2598,-41,5003,949,91,711
2489,309,4914,919,190,790
2362,677,4579,853,269,845
2244,906,4319,701,277,886
2181,900,4315,595,240,875
2137,638,4453,569,212,842
2135,414,4598,540,229,861
2138,554,4646,536,287,907
2170,931,4635,524,369,927
2135,1256,4650,538,445,898
2135,1256,4650,538,445,898
2165,1617,4632,511,521,875
2187,1857,4434,431,592,832
2118,1889,4249,304,631,773
2027,1861,4249,263,639,704
1892,1953,4104,323,649,630
1842,2079,4028,327,643,562
1759,2085,3898,349,623,488
1639,2035,3615,340,578,434
1558,1873,3562,223,502,404
1467,1698,3651,122,439,384
1406,1603,3648,73,407,381
1389,1584,3629,24,387,381
1337,1542,3582,-24,371,370
1259,1647,3467,-113,349,383
1249,1762,3537,-238,318,380
1164,1736,3484,-250,287,312
1037,1519,3268,-243,245,221
1000,1239,3278,-272,167,150
1058,965,3495,-275,97,96
1085,652,3572,-218,64,46
1138,431,3573,-180,36,36
1237,365,3707,-169,6,60
1313,455,3840,-150,-4,80
1366,563,3896,-113,1,66
1393,549,3926,-95,8,30
1402,389,3996,-83,14,2
1393,290,4064,-70,26,9
1423,426,4128,-74,40,45
1440,651,4067,-34,56,48
1390,685,3929,-8,51,6
1327,509,3973,-20,18,-36
1255,363,3944,-3,-10,-52
1265,340,3954,2,-50,-44
1311,367,4094,1,-88,-36
1380,327,4204,9,-100,-46
1407,249,4264,8,-97,-40
1490,306,4366,2,-88,-3
1557,414,4441,2,-63,19
1542,484,4443,-1,-24,17
1510,556,4391,0,10,6
1502,579,4316,-4,36,-4
1453,517,4278,-35,52,-8
1397,464,4327,-61,64,0
1306,422,4298,-43,83,0
1224,435,3987,-17,106,-7
1201,374,3839,-26,75,-18
1194,193,3906,-22,17,-29
1205,60,3932,-25,-15,-4
1257,91,3931,-33,-41,42
1345,229,4053,-40,-66,76
1419,426,4220,-40,-64,87


-594,2480,3978,-267,554,-387
-788,2438,3435,-389,509,-440
-829,2378,3267,-536,380,-493
-846,2158,3432,-705,244,-544
-856,2061,3508,-865,165,-557
-813,1933,3416,-995,117,-576
-826,1728,3254,-1104,66,-604
-814,1448,3113,-1193,4,-638
-775,864,3102,-1243,-55,-687
-811,210,3000,-1239,-90,-698
-892,-20,2861,-1187,-126,-649
-881,316,2864,-1099,-186,-599
-835,487,3045,-1019,-246,-637
-828,596,3233,-965,-281,-689
-841,616,3177,-960,-293,-734
-898,311,3048,-992,-333,-774
-898,-45,2940,-995,-408,-770
-899,-313,2919,-1001,-509,-720
-838,-276,3128,-975,-614,-643
-743,-103,3146,-864,-670,-623
-697,-32,3054,-738,-722,-656
-607,-122,3009,-583,-787,-719
-538,-597,2797,-539,-866,-768
-491,-1127,3016,-560,-977,-733
-406,-1141,3375,-517,-1040,-626
-413,-1002,3429,-475,-1048,-549
-533,-912,3252,-445,-1062,-518
-569,-983,3233,-404,-1126,-531
-501,-1377,3466,-384,-1201,-546
-483,-1862,3718,-415,-1234,-479
-457,-2080,3841,-277,-1241,-377
-292,-2119,3844,-35,-1220,-297
-133,-2253,3670,126,-1198,-222
13,-2443,3672,191,-1217,-115
151,-2459,3874,208,-1238,10
207,-2455,3902,204,-1230,132
229,-2320,3750,200,-1234,269
392,-2153,3817,215,-1279,355
553,-2282,4119,247,-1324,382
768,-2296,4539,371,-1328,421
1026,-2130,4745,524,-1265,477
1159,-1762,4915,614,-1177,568
1263,-1298,4887,660,-1075,654
1368,-1048,5000,608,-1024,712
1387,-719,5537,588,-973,784
1415,-303,5771,681,-860,810
1317,-342,5514,774,-735,764
1187,-493,5411,803,-670,768
1183,-432,5252,841,-621,819
1183,-432,5252,841,-621,819
1216,-352,5285,864,-600,870
1317,-112,5486,853,-567,936
1393,371,6034,816,-502,1002
1495,819,6321,891,-336,1012
1524,1062,5988,1017,-136,960
1453,1087,5635,1061,7,904
1371,1094,5538,1041,103,879
1242,1725,5579,979,204,911
1134,2911,5193,928,308,884
1056,3305,4705,842,315,697
956,2786,4803,685,242,501
916,2539,5175,618,214,417
904,3184,5392,590,260,409
971,4115,5312,550,337,334
934,4357,4925,425,383,146
878,3974,4824,240,372,-41
829,3406,4644,67,351,-153
621,3048,4409,-117,315,-174
508,3000,4039,-234,261,-169
501,2864,3869,-364,175,-198
567,2807,4020,-473,91,-251
639,2655,3912,-532,58,-338
621,2286,3649,-581,20,-437
595,1991,3614,-659,-31,-509
596,1671,3674,-694,-57,-586
577,1336,3597,-643,-58,-669
538,1237,3428,-584,-62,-728
484,1104,3126,-579,-90,-787
397,790,2835,-584,-171,-838
388,607,2842,-590,-297,-858
516,583,3038,-592,-417,-870
624,426,3077,-544,-503,-914
677,128,3081,-459,-586,-961
716,8,3205,-405,-666,-967
753,136,3473,-341,-725,-966
796,212,3548,-292,-739,-985
736,19,3286,-328,-743,-990
704,-355,2967,-405,-790,-966
627,-655,2991,-427,-893,-919
599,-738,3164,-352,-989,-882
700,-903,3320,-295,-1046,-863
742,-1208,3340,-268,-1078,-822
767,-1417,3420,-289,-1109,-717
892,-1488,3658,-258,-1133,-606
954,-1549,3794,-162,-1117,-529
1017,-1516,3745,-61,-1077,-454
1105,-1444,3659,-14,-1053,-378
1160,-1403,3691,-28,-1064,-299
1206,-1430,3885,40,-1087,-237
1292,-1539,4059,69,-1075,-165
1350,-1711,4109,106,-1046,-82
1381,-1729,4202,170,-1028,31
1470,-1352,4454,233,-999,165
1602,-1014,4524,323,-930,227
1658,-1036,4534,420,-869,227
1687,-917,4513,497,-811,270
1769,-555,4327,530,-760,326
1920,-405,4360,544,-753,322
2033,-717,4538,545,-743,306
2001,-1005,4614,554,-703,359
1934,-891,4612,600,-639,452
1959,-631,4671,661,-572,509
2025,-401,4618,724,-516,527
2028,-248,4467,716,-477,553
2058,-166,4481,720,-449,568
2215,-374,4249,865,-463,551
2377,-548,4361,907,-516,609
2556,-429,4786,916,-504,709
2694,173,5096,964,-384,783
2812,792,5113,1059,-205,744
2812,792,5113,1059,-205,744
2800,889,4913,1200,-42,617
2691,739,4704,1176,81,577
2592,830,4577,858,168,691
2489,1118,4733,582,232,786
2292,1040,4649,665,303,749
2223,1041,4557,661,365,752
2261,1261,4634,519,428,792
2274,1317,4546,397,497,815
2313,1496,4564,295,549,863
2391,1924,4600,246,605,893
2409,2220,4266,199,683,855
2354,2187,3890,149,696,772
2331,1882,4120,78,637,699
2228,1702,4383,-1,642,696
2061,1822,4140,-6,707,721
1947,1922,3787,59,715,679
1814,1862,3690,24,669,615
1721,1773,3692,-101,622,591
1664,1666,3651,-172,583,568
1530,1552,3414,-146,540,522
1388,1541,3153,-128,458,488
1375,1566,3138,-132,342,447
1412,1466,3299,-177,241,387
1433,1273,3511,-230,191,335
1413,1139,3552,-210,179,304
1387,1122,3519,-169,164,284
1402,1178,3555,-163,145,273
1393,1240,3601,-168,134,253
1346,1223,3530,-164,128,214
1289,1116,3487,-143,98,163
1314,923,3588,-141,55,124
1329,742,3772,-135,30,113
1345,779,3825,-109,35,115
1347,868,3768,-49,40,88
1373,813,3725,-34,26,46
1392,711,3785,-50,-2,20
1428,763,3877,-28,-28,11
1486,812,3997,13,-48,-11
1522,729,4037,8,-50,-32
1559,663,4079,-7,-54,-26
1621,637,4175,-19,-61,-11
1628,518,4214,-31,-51,-4
1584,477,4092,-45,-35,19
1614,536,4076,-77,-43,49
1647,540,4183,-86,-51,49
1629,485,4192,-74,-39,35
1608,454,4135,-35,-23,20
1571,465,4032,-14,-21,14
1582,493,4058,-59,-31,28
1597,497,4148,-76,-38,32
1588,496,4172,-59,-30,30
1613,525,4129,-22,-15,16
1661,507,4170,-28,-6,-1
1683,456,4241,1,10,-26
1655,427,4178,29,40,-26
1581,440,4097,8,57,2
1501,497,4020,-3,56,21
1475,504,4001,-20,39,27
1437,443,4000,-39,25,27
1426,406,4006,-53,10,36
1449,411,4041,-55,-1,47
1476,451,4068,-54,-9,56
1508,539,4142,-51,-9,58
1554,648,4151,-43,8,47
1591,592,4144,-37,25,12
1538,479,4154,-18,34,-9
1544,574,4111,-36,45,17
1577,655,4165,-67,47,29
1577,655,4165,-67,47,29
1522,619,4171,-56,58,5
1456,555,4069,-50,74,-4
1434,515,3935,-30,69,-12
1437,446,3928,-35,46,-17
1385,310,3984,-5,25,-26
1350,250,3872,4,22,-12
1390,258,3859,-20,7,18
1421,317,3912,-22,-13,42
1466,426,3996,-34,-22,66
1521,516,4065,-29,-14,65


-479,2192,3996,-339,195,-394
-564,2095,3744,-381,179,-494
-634,1969,3462,-449,134,-565
-684,1858,3342,-578,54,-594
-674,1883,3385,-735,-32,-591
-617,1845,3393,-883,-101,-606
-596,1459,3324,-1013,-153,-647
-566,1070,3307,-1058,-207,-668
-523,906,3368,-1010,-259,-665
-540,864,3350,-968,-290,-663
-593,811,3203,-915,-313,-684
-569,783,3029,-842,-356,-735
-438,403,3002,-803,-423,-828
-372,-343,3059,-745,-491,-908
-391,-857,3107,-669,-546,-875
-424,-831,3109,-611,-600,-759
-438,-596,3015,-636,-657,-642
-364,-584,3055,-685,-745,-581
-341,-809,3256,-746,-837,-523
-297,-1036,3716,-786,-908,-433
-297,-1036,3716,-786,-908,-433
-289,-1165,3850,-650,-897,-356
-317,-1133,3790,-470,-863,-290
-193,-1030,3916,-281,-843,-259
-21,-1076,4097,-130,-796,-265
-21,-1149,4071,-30,-727,-256
-136,-1094,3738,43,-680,-220
-157,-1020,3506,48,-700,-168
-102,-998,3642,-2,-776,-100
-10,-1123,3843,0,-847,-60
64,-1495,4012,27,-884,-24
75,-1735,4112,102,-892,65
144,-1643,4106,190,-885,192
274,-1539,4076,229,-870,291
326,-1559,4176,239,-864,367
322,-1312,4298,293,-844,455
383,-951,4487,406,-810,486
417,-780,4624,485,-754,475
447,-794,4475,553,-696,467
451,-1045,4436,543,-683,495
466,-1359,4564,536,-681,582
542,-1326,4597,589,-663,717
716,-983,4682,625,-639,837
906,-584,5116,716,-608,874
1071,-200,5504,882,-505,833
1114,-150,5506,1048,-346,772
1071,22,5394,1165,-211,791
1078,782,5313,1202,-107,863
1038,1641,5127,1161,-19,879
958,2097,4854,1073,12,800
871,1964,4812,961,-8,684
833,1779,4942,905,-30,619
793,1785,4902,848,-16,618
812,1979,4773,796,-15,638
896,2035,4802,711,-37,651
932,1977,4889,609,-43,675
913,2290,5028,537,-20,717
988,3368,5202,494,41,710
1111,3987,5165,454,139,508
1063,3305,5127,403,219,215
871,2824,5049,366,300,91
733,3027,4633,347,372,62
660,3126,4290,267,355,9
647,2918,4300,107,278,-24
634,2684,4459,-46,217,-12
610,2757,4443,-156,195,19
612,3057,4484,-226,183,6
602,3252,4523,-268,188,-87
677,3209,4517,-345,212,-214
726,2804,4598,-408,242,-345
613,2438,4348,-443,291,-415
467,2358,3860,-520,300,-426
359,2221,3622,-630,230,-454
283,1881,3534,-720,141,-503
239,1533,3440,-777,52,-538
270,1516,3493,-809,-31,-548
395,1602,3582,-815,-92,-593
458,1250,3512,-814,-132,-688
464,888,3503,-802,-166,-749
528,803,3551,-740,-183,-781
519,585,3462,-656,-182,-836
449,377,3309,-561,-188,-864
394,289,3174,-490,-224,-860
270,148,2989,-485,-282,-838
164,2,2877,-485,-379,-808
174,27,3060,-471,-493,-770
279,169,3291,-390,-564,-764
381,118,3282,-285,-606,-810
501,-95,3385,-309,-641,-815
581,-163,3555,-314,-665,-780
543,-150,3570,-337,-657,-728
543,-150,3570,-337,-657,-728
449,-101,3371,-413,-667,-681
409,-233,3454,-472,-729,-648
337,-421,3370,-510,-768,-619
299,-727,3208,-523,-836,-603
343,-989,3202,-464,-953,-582
488,-1057,3432,-379,-1062,-552
623,-1034,3678,-284,-1119,-525
716,-970,3806,-168,-1133,-508
813,-948,3700,22,-1131,-531
929,-1206,3513,71,-1146,-540
1072,-1500,3761,34,-1206,-491
1224,-1526,4202,71,-1235,-405
1281,-1460,4388,156,-1189,-322
1236,-1505,4343,241,-1127,-244
1250,-1586,4240,320,-1099,-148
1298,-1545,4379,346,-1095,-8
1357,-1226,4625,366,-1064,158
1453,-654,4755,459,-989,268
1577,-72,4666,577,-904,280
1719,21,4700,644,-853,202
1730,-226,4889,721,-812,136
1697,-361,4823,817,-739,156
1688,-410,4549,788,-677,245
1708,-490,4515,702,-674,346
1789,-639,4670,654,-676,443
1873,-745,4886,642,-644,540
1912,-633,5130,635,-574,643
2027,-276,5232,689,-463,716
2173,185,5103,720,-340,744
2261,243,5082,712,-236,704
2370,103,5229,761,-139,666
2393,47,5027,870,-11,680
2326,294,4511,920,59,757
2328,719,4410,901,49,819
2421,916,4634,830,22,823
2441,915,4889,810,47,797
2381,1169,4958,862,124,776
2402,1736,4989,847,226,758
2572,2164,4809,815,335,666
2667,2062,4875,730,409,562
2590,1915,4841,624,487,569
2510,1929,4639,471,556,652
2356,1955,4349,276,608,719
2143,2005,4060,94,620,750
2039,2031,4073,47,601,721
1948,1930,3929,103,602,655
1782,1826,3675,123,596,619
1688,1918,3675,91,558,620
1551,2231,3487,142,532,601
1511,2483,3213,156,491,529
1604,2378,3305,44,416,430
1579,2175,3645,-77,374,371
1473,2126,3609,-101,400,342
1271,1931,3228,-124,425,303
1101,1668,2941,-143,376,273
1119,1587,2929,-127,279,266
1172,1639,3087,-118,189,263
1255,1695,3321,-148,129,246
1297,1597,3466,-150,111,199
1256,1425,3448,-139,113,156
1183,1313,3395,-116,104,126
1139,1163,3314,-73,80,85
1143,1016,3360,-55,37,63
1180,1042,3587,-39,0,61
1236,1185,3732,15,-6,42
1273,1308,3775,48,-2,10
1326,1277,3829,45,-11,-29
1337,1117,3951,11,-21,-50
1337,1117,3951,11,-21,-50
1328,1070,4043,-11,-23,-41
1345,1126,4091,-2,-20,-37
1357,1103,4034,0,-16,-43
1363,981,3982,-27,-28,-44
1402,924,4093,-52,-55,-26
1465,950,4232,-55,-59,-16
1462,906,4236,-40,-36,-32
1420,867,4183,-21,-15,-53
1430,921,4126,-2,-11,-64
1451,805,4168,0,-13,-91
1396,664,4185,2,-8,-90
1398,786,4196,-2,-5,-42
1437,946,4228,-3,-3,-14
1416,975,4197,-22,5,-12
1416,985,4160,-39,11,-12
1472,949,4188,-45,13,-28
1479,767,4168,-46,29,-51
1414,629,4101,-38,49,-49
1378,646,3990,-16,61,-30
1381,700,3971,-12,59,-15
1367,744,3989,-9,54,-13
1281,780,3888,36,56,-37
1242,760,3841,61,41,-65
1271,700,3885,61,14,-73
1304,627,3968,39,-4,-52
1303,655,4051,28,-7,-11
1328,768,3989,30,0,23
1346,846,3972,15,-3,38
1368,848,3958,3,-7,37
1384,846,4030,-23,-12,49
1459,992,4122,-35,-4,72
1475,1055,4117,-36,21,56
1372,990,3997,-55,48,35
1298,908,3811,-62,47,24
1274,800,3801,-52,11,16
1286,794,3877,-45,-12,24
1305,891,3889,-64,-19,44
1337,927,3910,-82,-30,55
1310,842,3932,-106,-30,60


-664,2846,3941,-137,369,-398
-668,2859,3866,-284,357,-445
-678,2818,3701,-444,342,-484
-748,2574,3336,-614,316,-523
-856,2264,2971,-804,241,-538
-886,2182,2990,-972,123,-524
-839,2078,3168,-1072,31,-559
-837,1797,3142,-1133,-12,-615
-807,1718,3007,-1200,-46,-642
-755,1579,2927,-1271,-100,-691
-812,1137,2817,-1358,-164,-743
-903,786,2784,-1413,-234,-754
-932,537,2912,-1353,-302,-774
-954,308,2851,-1252,-339,-787
-969,329,2851,-1177,-394,-754
-975,440,2803,-1154,-459,-717
-1026,237,2624,-1197,-545,-694
-1042,-20,2709,-1180,-661,-659
-1020,-122,2801,-1118,-761,-611
-961,-93,2884,-1062,-837,-573
-827,-116,2985,-975,-905,-585
-738,-300,3110,-930,-967,-603
-725,-382,3301,-870,-1012,-592
-718,-260,3411,-787,-1038,-562
-683,-177,3482,-700,-1049,-559
-658,-470,3457,-617,-1061,-589
-659,-991,3316,-561,-1093,-575
-594,-1286,3455,-541,-1163,-457
-508,-1395,3716,-449,-1214,-329
-413,-1601,4007,-377,-1225,-223
-259,-1804,4214,-298,-1197,-112
-84,-2130,4360,-238,-1146,11
-70,-2387,4335,-158,-1082,155
-3,-2254,4194,-33,-1023,299
130,-2052,4174,136,-991,362
233,-2021,4295,228,-960,400
327,-2148,4483,336,-920,444
389,-2212,4521,429,-866,543
500,-2039,4717,467,-821,701
514,-1783,4757,492,-757,850
461,-1578,4634,521,-706,961
471,-1526,4671,625,-683,1008
521,-1473,4822,768,-662,1047
