acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
1517,2074,3626,-295,-799,-565
1626,2084,3670,-296,-825,-564
1852,2029,3867,-280,-821,-617
2010,1725,4064,-280,-779,-670
2072,1737,4113,-244,-704,-689
2080,1791,4028,-245,-624,-718
2066,1673,3897,-262,-572,-758
2044,1424,3871,-275,-547,-788
2071,1190,3847,-333,-521,-773
2119,992,3801,-387,-503,-741
2151,668,3931,-445,-497,-688
2168,777,4105,-460,-467,-601
2182,1051,4096,-443,-411,-559
2200,1014,4114,-433,-371,-584
2296,841,4222,-453,-335,-597
2453,421,4369,-484,-284,-578
2525,148,4597,-496,-213,-505
2495,289,4623,-491,-101,-406
2454,482,4484,-477,0,-349
2466,483,4463,-440,77,-354
2468,272,4459,-421,149,-360
2447,18,4359,-418,222,-323
2421,-117,4345,-402,280,-251
2439,-19,4437,-365,338,-169
2414,45,4487,-338,420,-108
2332,298,4466,-307,511,-62
2263,647,4420,-291,606,-58
2212,436,4340,-287,697,-114
2136,64,4353,-255,779,-130
1977,83,4162,-204,862,-69
1805,453,3929,-128,912,-20
1645,631,3655,-99,914,-13
1591,701,3807,-94,871,-26
1590,558,4013,-91,871,-39
1590,558,4013,-91,871,-39
1533,409,4168,-44,918,-26
1446,509,3853,-24,984,31
1395,704,3788,-36,987,79
1335,723,3783,-73,986,102
1315,830,3843,-95,991,123
1241,794,3775,-77,1019,109
1113,632,3479,-79,1033,116
1027,790,3396,-26,988,140
981,1020,3264,1,942,152
1002,1033,3265,16,878,132
1073,892,3376,27,832,110
1118,789,3568,46,809,125
1071,918,3635,169,818,144
986,1387,3296,167,849,168
940,1517,3174,48,826,144
905,1238,3411,17,782,77
832,981,3437,29,797,63
696,914,3152,36,814,104
577,1072,2912,17,778,155
485,1229,2911,-21,708,177
412,1243,2960,-37,648,166
376,1226,2951,-60,602,160
365,1247,2967,-73,548,163
376,1312,2979,-126,498,174
408,1386,3176,-164,444,173
441,1428,3358,-175,433,143
405,1181,3296,-191,458,100
364,1088,3246,-200,466,96
333,1123,3231,-189,457,106
277,1121,3212,-179,441,112
209,1195,3178,-160,414,111
125,1164,3037,-144,377,92
57,1039,2916,-128,309,68
25,980,2973,-128,216,64
35,1016,3077,-114,135,65
64,1081,3140,-107,67,62
106,1125,3275,-109,1,58
147,1174,3484,-119,-38,51
170,1122,3551,-130,-49,26
141,967,3601,-134,-56,4
127,970,3618,-106,-57,3
128,1022,3567,-77,-63,0
145,1012,3565,-70,-89,-7


881,589,4308,253,450,145
814,644,4323,251,467,188
779,896,4357,253,485,216
798,1099,4410,260,509,201
844,1007,4532,258,536,166
901,902,4694,286,584,155
906,862,4671,295,662,179
901,904,4579,298,728,220
908,1069,4606,349,782,232
936,1235,4609,413,851,212
953,1321,4584,437,924,190
922,1399,4498,415,998,182
836,1419,4394,338,1062,184
726,1394,4298,284,1109,187
647,1500,4288,251,1150,200
554,1599,4166,248,1197,195
464,1692,4030,221,1221,190
436,1879,4205,251,1237,158
313,1854,3840,204,1293,127
241,2011,3693,114,1269,136
209,2121,3918,31,1241,114
154,2238,3981,-53,1270,97
136,2399,4067,-81,1326,51
19,2213,3732,-164,1414,0
-136,2197,3367,-278,1438,2
-251,2266,3383,-366,1417,-10
-391,2206,3248,-437,1418,-42
-524,2224,3065,-511,1409,-63
-665,2404,2807,-550,1382,-109
-841,2402,2608,-633,1317,-173
-984,2435,2488,-720,1224,-232
-1085,2383,2450,-796,1124,-305
-1175,2235,2440,-846,1033,-372
-1253,2183,2384,-904,953,-407
-1328,2287,2314,-977,872,-435
-1351,2376,2241,-1049,785,-504
-1378,2059,2304,-1115,704,-620
-1378,2059,2304,-1115,704,-620
-1413,1590,2331,-1148,640,-697
-1493,1222,2179,-1169,581,-703
-1614,1169,2053,-1165,493,-669
-1706,1357,1991,-1159,394,-658
-1761,1419,1947,-1159,291,-706
-1725,1361,1982,-1149,173,-780
-1618,1214,2094,-1146,60,-857
-1505,886,2254,-1167,-32,-915
-1460,496,2353,-1191,-104,-934
-1502,225,2288,-1210,-158,-914
-1543,22,2158,-1197,-238,-882
-1571,-121,2121,-1178,-345,-861
-1564,-263,2153,-1151,-461,-853
-1552,-474,2114,-1107,-573,-860
-1495,-740,1999,-1052,-698,-859
-1430,-1075,1977,-1022,-851,-836
-1306,-1224,2110,-1005,-1011,-778
-1050,-1442,2398,-960,-1142,-736
-868,-1949,2776,-884,-1221,-693
-824,-2037,2978,-784,-1238,-580
-866,-1648,2913,-643,-1232,-480
-872,-1257,2789,-509,-1259,-459
-826,-1225,2779,-425,-1323,-499
-713,-1530,2871,-414,-1406,-520
-523,-1955,3105,-413,-1483,-478
-314,-2197,3307,-301,-1540,-382
-105,-2183,3436,-255,-1569,-233
69,-2267,3536,-283,-1578,-89
210,-2366,3780,-253,-1579,30
358,-2331,4044,-122,-1540,121
445,-2146,4160,29,-1458,182
518,-1950,4122,164,-1361,199
582,-1908,4098,340,-1290,189
704,-1744,4111,482,-1237,207
812,-1821,4135,554,-1192,224
897,-2091,4193,614,-1152,280
964,-2089,4254,676,-1109,394
1009,-1663,4397,773,-1071,510
1094,-1025,4443,867,-1024,578
1217,-768,4595,860,-977,582
1308,-821,4849,985,-920,551
1336,-797,4684,1072,-815,568
1358,-866,4488,1079,-736,611
1349,-757,4518,1160,-690,657
1318,-552,4523,1267,-626,698
1238,-88,4499,1353,-557,742
1178,832,4330,1437,-500,738
1143,1062,4137,1359,-474,661
1147,873,4116,1220,-480,613
1108,638,4146,1120,-473,609
1052,599,4030,1101,-440,623
976,761,3801,1118,-413,627
921,722,3635,1136,-415,605
864,399,3457,1168,-428,604
866,119,3275,1198,-456,669
858,19,3176,1257,-501,767
789,672,3130,1329,-545,874
747,1868,3016,1384,-581,878
760,2190,2878,1330,-635,741
804,2059,3172,1196,-717,634
893,2417,3253,1110,-758,585
954,2210,3075,923,-788,533
1048,1815,3268,760,-844,514
996,1635,3416,738,-853,504
948,2043,3327,828,-842,480
1001,2867,3360,908,-865,397
1232,3605,3796,865,-890,239
1232,3605,3796,865,-890,239
1477,3786,4159,808,-854,9
1535,3125,4293,693,-774,-182
1518,2638,4194,558,-693,-234
1437,2607,4098,415,-640,-208
1318,2916,3997,328,-607,-204
1226,3039,3792,248,-596,-261
1181,2905,3564,123,-630,-319
1202,2766,3786,26,-698,-370
1218,2369,3707,-66,-716,-400
1227,2341,3558,-141,-751,-388
1311,2421,3767,-205,-801,-423
1451,2132,3898,-239,-799,-508
1591,1836,3942,-268,-775,-566
1665,1670,4104,-273,-738,-594
1677,1675,3975,-262,-678,-604
1727,1753,3807,-260,-649,-627
1815,1556,3871,-275,-653,-680
1897,1300,4000,-272,-646,-717
1959,1275,4024,-245,-611,-728
1999,1258,3978,-224,-581,-752
2007,1248,4124,-226,-561,-769
2035,1377,4041,-209,-519,-790
2061,954,4064,-218,-498,-841
2094,661,4139,-222,-470,-836
2108,640,4231,-251,-426,-786
2189,769,4259,-296,-371,-737
2225,726,4417,-341,-328,-710
2184,782,4496,-368,-262,-680
2105,771,4416,-400,-190,-660
2093,861,4271,-421,-135,-653
2157,651,4235,-428,-114,-678
2265,290,4390,-437,-98,-672
2378,9,4516,-446,-50,-609
2385,-109,4631,-455,15,-507
2340,109,4639,-427,102,-412
2320,214,4407,-402,187,-370
2304,-2,4409,-388,229,-350
2289,139,4568,-364,281,-296
2263,386,4541,-329,366,-274
2243,452,4471,-300,445,-284
2205,333,4486,-274,515,-300
2111,65,4393,-246,591,-285
1999,58,4164,-224,654,-216
1871,97,4023,-179,675,-171
1756,-216,4025,-190,689,-118
1722,-250,3995,-151,706,-32
1667,-42,4075,-74,721,45
1632,511,4117,9,751,90
1635,805,4015,34,794,73
1627,619,4051,13,819,36
1586,456,4146,19,861,35
1519,456,4040,40,921,67
1441,405,3823,36,960,113
1327,424,3687,47,966,169
1264,578,3535,62,955,216
1229,571,3483,76,923,234
1227,629,3573,115,886,249
1224,848,3627,130,878,268
1259,1066,3672,146,884,259
1246,1067,3728,162,903,220
1200,1014,3822,180,942,198
1116,1149,3696,292,995,175
1007,1309,3235,180,1037,184
998,1139,3454,42,997,181
864,1085,3563,68,1001,181
692,1433,3119,104,1020,201
542,1395,2817,64,965,162
468,1120,2906,19,868,141
458,1100,3010,-2,806,165
408,1193,3008,-37,764,197
408,1193,3008,-37,764,197
373,1482,2991,-56,724,216
371,1565,2969,-101,688,184
364,1380,3094,-154,645,146
381,1274,3194,-173,633,134
328,1223,3144,-206,643,131
254,1237,3122,-206,632,122
207,1337,3118,-194,619,99
176,1288,3157,-173,595,57
158,1194,3170,-174,579,32
138,1008,3129,-194,560,28
100,787,3117,-214,523,51
67,741,3106,-205,477,101
53,885,3075,-195,430,143
64,842,3114,-204,373,147
34,706,3203,-201,319,148
-11,796,3233,-180,279,163
-2,963,3201,-148,238,154
-21,883,3143,-146,190,108
-58,725,3186,-157,118,83
4,872,3549,-149,50,87
82,925,3831,-113,40,68
77,971,3972,-56,77,46
76,1133,3937,16,130,22


1044,156,4620,376,358,115
1031,210,4523,391,407,155
1052,307,4627,422,436,172
1058,346,4740,475,491,171
1075,457,4645,498,559,188
1073,497,4687,511,606,191
1018,456,4752,534,662,204
1007,591,4721,530,733,246
1020,803,4767,598,798,253
1024,1159,4571,626,868,257
1089,1299,4627,534,912,245
1098,1166,4836,480,974,212
1010,1178,4833,498,1076,204
857,1297,4488,487,1178,227
725,1552,4328,405,1224,260
627,1849,4287,374,1250,243
498,1821,4038,273,1279,212
356,1745,3960,173,1268,206
281,2041,4036,106,1264,227
209,2488,4077,90,1284,192
104,2534,3850,-9,1330,125
25,2536,3521,-58,1329,49
-93,2281,3469,-220,1292,7
-163,2199,3560,-361,1268,14
-275,2245,3294,-455,1276,16
-408,2360,3113,-519,1248,-8
-532,2525,2997,-583,1215,-65
-633,2506,2848,-699,1188,-142
-749,2214,2719,-803,1145,-227
-874,1947,2663,-875,1097,-271
-979,1808,2475,-908,1054,-294
-1138,1742,2225,-971,991,-311
-1269,1829,2142,-994,894,-347
-1373,1774,2108,-1002,803,-426
-1476,1569,2019,-1010,713,-507
-1539,1455,1937,-1014,604,-562
-1593,1348,2055,-1027,484,-607
-1628,1342,2165,-1015,390,-650
-1640,1409,2067,-998,313,-701
-1692,1361,1954,-1018,210,-766
-1684,1197,1980,-1040,76,-831
-1597,920,2140,-1020,-56,-888
-1505,529,2217,-1015,-167,-911
-1484,143,2151,-1070,-259,-873
-1519,101,2025,-1106,-370,-798
-1483,188,1986,-1107,-504,-767
-1445,246,2030,-1024,-646,-808
-1270,87,2107,-1007,-770,-878
-1041,-518,2301,-949,-894,-966
-925,-978,2679,-919,-989,-946
-806,-852,2823,-852,-1034,-858
-717,-849,2748,-852,-1063,-813
-686,-1231,2765,-897,-1122,-786
-694,-1690,2854,-913,-1192,-721
-713,-1840,2953,-878,-1248,-611
-713,-1840,2953,-878,-1248,-611
-672,-1511,2822,-732,-1303,-515
-541,-1191,2583,-592,-1388,-505
-280,-1514,2787,-549,-1521,-565
31,-2200,3334,-537,-1609,-566
245,-2765,3808,-497,-1609,-455
358,-2716,4130,-379,-1541,-277
416,-2379,4064,-215,-1431,-145
416,-2356,3747,-85,-1345,-84
567,-2481,3656,8,-1328,-31
758,-2707,3999,116,-1334,32
855,-2705,4258,267,-1277,133
946,-2398,4245,450,-1184,235
1014,-2052,4250,599,-1122,297
1095,-1832,4371,679,-1074,338
1198,-1762,4480,752,-1022,374
1306,-1836,4515,815,-952,427
1357,-1880,4497,846,-883,528
1367,-1682,4495,899,-813,639
1339,-1623,4437,1019,-734,692
1278,-1546,4311,1173,-665,739
1270,-1004,4204,1291,-619,812
1324,-581,4144,1357,-584,835
1302,-613,4150,1384,-557,828
1241,-398,4140,1412,-516,865
1225,2,3935,1430,-467,899
1176,138,3708,1414,-447,894
1086,12,3610,1375,-461,896
1050,93,3472,1362,-479,947
1059,353,3328,1380,-514,989
1071,336,3350,1399,-564,1005
1107,355,3389,1407,-598,1052
1173,498,3498,1437,-612,1109
1199,721,3431,1549,-599,1126
1126,824,3405,1637,-589,1124
995,1937,3456,1743,-582,1140
881,4045,3344,1759,-574,1041
988,4893,3039,1567,-609,694
1138,3413,3337,1204,-722,312
1262,1706,3698,901,-788,229
1256,1134,3817,722,-781,387
1150,1587,3455,739,-748,533
1048,2169,3028,756,-787,575
1100,2414,3268,766,-883,513
1136,2162,3316,790,-915,430
1195,2202,3141,806,-954,413
1303,2818,3471,796,-1024,391
1360,3725,3782,756,-1020,285
1419,4201,3599,626,-974,78
1481,3602,3593,467,-973,-183
1434,2565,3513,319,-967,-332
1331,2144,3460,220,-981,-310
1248,2227,3332,244,-995,-277
1148,2173,2879,201,-1035,-259
1140,2224,2849,218,-1151,-265
1175,2360,2929,218,-1257,-292
1386,2880,3091,145,-1349,-320
1839,3195,3702,53,-1410,-428
2175,2892,4109,-110,-1365,-549
2293,2788,4219,-285,-1259,-609
2264,2625,4224,-326,-1134,-724
2232,2190,4060,-304,-997,-843
2145,1824,3631,-214,-903,-911
2070,1704,3323,-187,-899,-919
2179,1747,3349,-260,-953,-896
2482,1644,3642,-327,-1005,-897
2769,1478,4133,-383,-1014,-884
2944,1415,4503,-471,-939,-840
3058,1628,4730,-528,-808,-804
3076,1768,4680,-550,-648,-833
3076,1768,4680,-550,-648,-833
3106,1546,4516,-563,-506,-909
3160,1113,4419,-563,-394,-969
3162,514,4336,-576,-302,-979
3153,-31,4343,-663,-217,-871
3052,73,4239,-667,-140,-717
2955,540,4145,-630,-91,-623
3014,735,4207,-642,-52,-621
3116,402,4399,-661,8,-671
3142,-52,4552,-592,113,-693
3102,-189,4454,-481,246,-657
3012,-434,4314,-464,367,-582
2889,-424,4193,-456,460,-452
2769,-216,4134,-430,528,-338
2628,-75,4029,-414,596,-260
2514,-39,3923,-404,652,-210
2428,-73,3999,-361,693,-179
2334,-8,4016,-271,751,-144
2242,133,3914,-177,812,-113
2196,156,3834,-100,853,-100
2170,102,3904,-34,876,-73
2152,200,3992,8,913,-21
2128,307,4007,4,970,34
2086,394,4007,1,1029,80
2040,735,4061,-4,1086,134
2005,1056,3910,-57,1153,155
1938,1247,3958,-73,1193,132
1778,1173,3727,-47,1254,69
1635,871,3448,-12,1267,16
1488,705,3345,31,1240,4
1449,639,3293,95,1203,5
1439,601,3287,125,1160,30
1467,858,3427,86,1120,99
1533,964,3568,21,1112,133
1508,828,3790,8,1138,141
1416,878,3538,13,1205,188
1311,1051,3308,4,1224,224
1184,1028,3299,-20,1228,231
1073,981,3038,-26,1227,249
971,975,2904,-31,1185,269
792,893,2932,-28,1132,278
651,1385,2898,16,1090,298
511,1878,2629,49,1050,241
466,1713,2416,8,961,126
465,1051,2567,-96,838,77
462,843,2827,-166,744,144
458,1027,2882,-186,700,227
445,1166,2877,-215,657,266
438,1467,3140,-227,605,277
441,1708,3275,-220,603,239
364,1633,3170,-229,614,169
274,1459,3037,-261,601,124
221,1283,2995,-280,559,103
188,1167,3049,-259,506,86
118,1048,3025,-228,464,74
96,1129,3046,-174,408,70
107,1278,3110,-143,349,55
129,1187,3124,-146,297,26
160,1014,3189,-163,240,19
195,927,3287,-177,190,33
226,930,3375,-176,151,49
292,1061,3530,-148,119,50
323,1189,3660,-120,110,31
346,1185,3726,-130,117,0
304,1003,3671,-144,128,-26
209,817,3523,-137,120,-31
141,641,3439,-130,84,-19
99,705,3505,-89,31,5
102,1003,3500,-46,-2,12
134,1078,3465,-37,-45,-24
134,1078,3465,-37,-45,-24
196,980,3595,-55,-104,-60
296,884,3818,-82,-144,-71
340,853,3949,-122,-142,-55
323,939,3923,-154,-127,-33


989,524,4642,276,461,151
990,582,4592,301,515,176
1027,697,4567,342,558,187
1076,729,4591,377,600,179
1125,766,4654,408,644,184
1152,1098,4718,437,701,202
1168,1468,4662,414,773,188
1125,1386,4537,364,840,129
1053,1127,4486,294,887,116
962,1138,4469,249,930,153
876,1195,4360,231,978,179
786,1236,4272,235,1019,188
725,1250,4179,266,1053,176
658,1262,4161,292,1084,165
574,1349,4114,296,1126,170
429,1374,3898,298,1166,173
361,1429,3812,226,1178,195
275,1547,3863,180,1183,199
205,1719,3854,169,1209,181
205,1719,3854,169,1209,181
146,2009,3623,145,1244,150
61,2189,3473,79,1229,98
5,2040,3687,-37,1198,52
-1,2081,3777,-48,1212,43
-70,2195,3653,-59,1242,39
-205,2201,3404,-176,1255,55
-265,2577,3349,-261,1226,85
-297,2977,3360,-285,1189,21
-332,2928,3432,-398,1187,-78
-405,2800,3334,-480,1209,-169
-561,2545,3003,-632,1222,-199
-716,2541,2763,-747,1184,-203
-839,2492,2570,-848,1128,-239
-969,2287,2469,-920,1060,-297
-1068,2121,2387,-951,997,-345
-1178,1989,2302,-999,942,-382
-1304,1909,2158,-1042,891,-416
-1397,1872,1936,-1067,823,-465
-1500,1614,1861,-1057,728,-551
-1652,1289,1854,-1013,634,-612
-1791,1499,1681,-950,539,-632
-1847,1964,1412,-934,412,-703
-1843,1903,1299,-984,236,-862
-1743,1273,1390,-1061,42,-1008
-1631,452,1600,-1148,-130,-1046
-1589,33,1828,-1205,-272,-965
-1572,-61,2063,-1171,-380,-863
-1616,36,2019,-1082,-451,-804
-1669,219,1838,-969,-543,-810
-1609,262,1704,-863,-674,-892
-1509,-137,1789,-780,-838,-1014
-1328,-655,2045,-732,-996,-1054
-1052,-994,2374,-700,-1131,-1000
-804,-1274,2740,-761,-1226,-865
-706,-1435,2982,-840,-1276,-687
-644,-1372,3025,-878,-1296,-523
-552,-1315,2981,-840,-1324,-429
-457,-1363,3045,-825,-1365,-370
-424,-1241,3180,-808,-1405,-316
-222,-1069,3284,-816,-1426,-296
-46,-1674,3431,-779,-1444,-373
11,-2397,3760,-674,-1459,-383
68,-2474,3937,-485,-1425,-287
220,-2314,3845,-353,-1366,-171
364,-2419,3808,-279,-1352,-74
477,-2502,4103,-227,-1361,44
654,-2403,4388,-70,-1333,153
743,-2442,4618,83,-1267,250
806,-2220,4525,247,-1170,364
835,-1896,4343,384,-1105,443
927,-1539,4272,437,-1074,492
1000,-1488,4441,472,-1051,501
1069,-1472,4603,601,-996,505
1094,-1463,4542,725,-907,527
1044,-1337,4484,815,-841,571
1058,-987,4362,822,-787,637
1079,-930,4554,890,-755,660
1052,-592,4647,1118,-699,669
1049,-433,4346,1181,-605,688
1032,-536,4214,1203,-568,711
999,-281,4274,1271,-546,765
966,114,4168,1319,-503,799
880,586,4046,1348,-472,801
869,1276,4021,1366,-464,758
950,1244,3972,1328,-453,644
976,634,3972,1267,-443,581
933,447,3867,1251,-420,626
846,736,3645,1282,-407,680
846,736,3645,1282,-407,680
845,1006,3521,1341,-420,667
881,927,3533,1394,-445,633
887,853,3478,1427,-458,649
858,1108,3381,1465,-472,697
684,1802,3294,1490,-496,721
570,3323,3332,1460,-539,683
792,4060,3162,1314,-585,467
1027,2823,3611,1075,-683,197
1107,1823,4276,899,-689,165
1037,1892,4046,889,-573,262
930,2134,3498,918,-512,305
875,1978,3326,920,-545,303
876,1482,3320,935,-594,331
797,1303,3238,975,-637,428
687,2486,3128,998,-689,546
679,4296,3069,930,-759,479
857,4926,3267,759,-830,145
1125,3837,3605,613,-857,-262
1238,2349,3872,555,-819,-481
1153,1733,3648,560,-731,-465
965,1780,3218,566,-694,-359
856,1919,2990,547,-741,-267
801,1915,3005,557,-822,-218
745,2143,2973,613,-890,-190
749,2876,2871,665,-972,-199
971,3934,2957,576,-1080,-290
1363,3728,3292,328,-1169,-498
1734,2744,3971,91,-1194,-646
1953,2038,4317,15,-1093,-679
1948,1985,4120,30,-950,-634
1879,2362,3837,31,-857,-598
1826,2463,3630,-17,-823,-621
1828,2254,3604,-93,-832,-658
1913,1979,3655,-176,-846,-660
2064,1811,3812,-256,-858,-628
2206,1827,4070,-306,-838,-602
2352,1831,4181,-342,-772,-607
2459,1579,4254,-389,-693,-636
2489,1517,4470,-398,-607,-648
2487,1744,4487,-387,-490,-667
2419,1711,4234,-411,-384,-720
2373,1366,4134,-465,-338,-762
2409,811,4225,-506,-311,-758
2472,339,4333,-515,-268,-688
2505,311,4450,-508,-212,-563
2499,471,4466,-488,-142,-457
2525,474,4358,-474,-71,-401
2565,187,4405,-464,-20,-356
2628,137,4628,-435,42,-281
2600,248,4596,-371,151,-234
2520,582,4491,-284,253,-217
2555,905,4403,-256,338,-243
2612,606,4524,-272,408,-306
2573,131,4612,-268,506,-300
2406,59,4392,-222,624,-216
2193,308,4054,-170,701,-128
2020,625,3963,-116,725,-92
1915,890,3985,-64,747,-101
1870,788,3985,-40,780,-138
1824,462,3992,-24,818,-137
1744,320,3929,-7,856,-66
1676,506,3945,2,888,33
1562,813,3888,35,928,99
1448,1319,3740,54,960,120
1416,1612,3562,47,973,72
1429,1330,3559,33,962,-10
1396,1149,3690,32,955,-30
1332,1235,3607,35,974,-7
1299,1312,3445,29,974,10
1299,1312,3445,29,974,10
1276,1340,3436,-10,955,30
1235,1241,3463,-54,946,49
1162,1256,3416,-68,950,76
1078,1456,3296,-59,956,90
994,1522,3178,-45,955,66
910,1563,3018,-16,939,30
903,1491,2970,-8,903,-2
882,1274,3011,-58,868,-2
804,1283,3033,-104,842,47
692,1553,2990,-111,822,83
575,1837,2835,-110,799,68
512,1780,2736,-139,754,8
478,1438,2832,-153,701,-48
467,1121,2886,-143,668,-53
418,1126,2911,-133,643,-3
297,1374,2848,-116,615,36
227,1670,2747,-110,573,36
212,1643,2826,-118,510,-12
207,1388,2976,-118,458,-51
201,1189,3063,-99,423,-43
147,1148,3075,-82,399,-1
72,1211,3004,-73,369,47
16,1390,2955,-86,312,90
-6,1622,2980,-127,246,102
64,1545,3109,-159,181,63
160,1232,3328,-157,136,25
146,1201,3434,-134,125,36
130,1452,3339,-91,122,48
163,1484,3227,-65,91,21
230,1293,3344,-69,40,1
281,1304,3502,-76,4,16
359,1428,3565,-76,-6,24
414,1293,3702,-74,-12,-1
392,1227,3813,-51,0,-3
372,1434,3755,-32,24,6
337,1598,3686,-15,36,-22
286,1576,3566,-10,27,-75
263,1176,3579,-42,4,-106
285,902,3580,-55,-15,-77
289,893,3580,-74,-37,-9
323,1079,3638,-72,-64,49


998,1007,4473,328,546,139
957,1244,4372,361,589,136
945,1350,4342,348,616,113
925,1381,4459,336,634,89
926,1456,4508,297,680,94
929,1374,4509,252,729,101
904,1322,4520,240,779,122
880,1376,4500,246,836,151
895,1601,4548,302,890,160
907,1775,4494,351,957,137
956,1740,4519,308,1029,115
934,1534,4557,297,1111,103
887,1544,4549,295,1214,120
764,1678,4365,316,1324,132
716,2119,4159,387,1404,120
630,2161,3905,388,1457,48
508,1917,3887,308,1483,11
384,2072,3687,292,1516,17
269,2111,3699,238,1538,-3
174,2046,3757,207,1599,-23
11,2264,3322,209,1670,-26
-174,2587,2926,148,1671,-44
-341,2788,2619,53,1617,-107
-500,2865,2453,-67,1517,-173
-622,2960,2539,-199,1404,-228
-684,3106,2520,-350,1336,-267
-770,3094,2498,-505,1277,-320
-923,3002,2205,-685,1233,-367
-1113,3118,2021,-878,1148,-388
-1232,3325,1989,-1018,1053,-448
-1318,3141,1870,-1141,979,-570
-1452,2543,1720,-1256,900,-684
-1632,2022,1603,-1314,808,-733
-1845,1900,1422,-1305,717,-722
-1949,2137,1151,-1294,606,-726
-1964,2085,1013,-1307,452,-807
-1993,1600,1099,-1347,288,-902
-2030,1168,1157,-1352,140,-936
-2043,1103,1208,-1355,0,-909
-2038,1254,1252,-1332,-151,-901
-1959,1454,1193,-1322,-293,-938
-1786,1231,1080,-1354,-460,-1035
-1571,394,1253,-1363,-661,-1137
-1350,-320,1633,-1293,-849,-1136
-1210,-721,1949,-1201,-987,-1042
-1078,-876,2051,-1152,-1077,-904
-875,-874,2112,-1097,-1178,-788
-769,-1033,2368,-1097,-1290,-704
-658,-1228,2595,-1170,-1360,-582
-458,-1338,2723,-1145,-1417,-471
-420,-1454,2941,-1117,-1474,-379
-440,-1296,3065,-1038,-1504,-299
-348,-1198,3125,-894,-1532,-304
-217,-1521,3317,-749,-1567,-352
-1,-1941,3532,-620,-1586,-325
136,-2101,3779,-516,-1592,-208
111,-1954,3880,-437,-1560,-50
131,-1611,3603,-355,-1510,59
238,-1969,3534,-309,-1521,72
440,-2452,3880,-210,-1556,135
440,-2452,3880,-210,-1556,135
570,-2353,4358,-94,-1540,271
660,-1973,4403,-117,-1433,424
725,-1872,4458,45,-1334,446
704,-1934,4417,371,-1245,412
747,-1959,4294,516,-1158,456
861,-1819,4334,603,-1107,535
966,-1747,4461,753,-1064,597
1051,-1803,4434,884,-1003,673
1138,-1712,4357,969,-945,790
1214,-1611,4369,1083,-900,900
1253,-1304,4388,1213,-854,1011
1318,-755,4421,1346,-806,1094
1445,-429,4462,1480,-753,1118
1556,-279,4540,1607,-690,1125
1593,-219,4544,1731,-607,1155
1550,310,4320,1783,-506,1245
1399,1333,4095,1786,-432,1280
1307,2169,3880,1742,-394,1191
1304,2202,3739,1649,-397,1025
1200,1930,3866,1507,-420,918
1095,2193,3728,1400,-402,889
1105,2254,3430,1344,-413,807
1071,1627,3421,1225,-460,752
1057,1391,3558,1204,-486,784
957,1411,3298,1265,-466,822
777,1838,2965,1316,-489,865
565,3394,2802,1306,-574,880
612,4812,2946,1128,-684,718
900,4427,3280,959,-781,370
949,2987,3467,797,-826,119
942,2324,3414,604,-825,138
858,2504,3177,521,-846,223
813,2621,3121,490,-896,235
819,2363,2915,450,-943,222
814,2091,2808,448,-1021,217
734,2079,2704,497,-1109,219
650,2859,2722,600,-1201,191
801,4009,2689,624,-1289,69
1234,4360,3124,536,-1399,-174
1728,3896,3808,389,-1434,-413
2023,3056,4301,187,-1353,-534
1999,2295,4262,39,-1189,-532
1838,2342,3826,2,-1060,-447
1669,2504,3608,-28,-1008,-416
1620,2748,3325,-54,-993,-424
1712,2800,3308,-30,-1034,-524
1919,2556,3578,-71,-1068,-622
2217,2377,3829,-119,-1051,-678
2462,2171,4103,-161,-999,-726
2606,2010,4350,-187,-913,-756
2651,1636,4542,-272,-783,-745
2602,1669,4480,-331,-629,-691
2472,1853,4182,-325,-505,-686
2317,1597,3966,-386,-442,-709
2345,1447,3883,-422,-416,-714
2372,1000,3915,-391,-410,-749
2477,669,4063,-376,-393,-721
2562,609,4232,-364,-354,-654
2620,758,4358,-358,-291,-591
2661,831,4376,-362,-213,-559
2684,670,4343,-380,-137,-537
2734,565,4461,-398,-68,-499
2710,482,4493,-416,25,-456
2595,706,4422,-431,116,-398
2568,1075,4384,-467,187,-374
2531,925,4423,-517,249,-411
2481,719,4454,-544,329,-422
2470,539,4440,-542,413,-404
2415,292,4443,-545,500,-353
2415,292,4443,-545,500,-353
2325,196,4437,-507,588,-258
2231,379,4288,-415,675,-160
2094,629,4034,-349,742,-98
1959,913,3858,-337,771,-72
1892,1128,3842,-346,770,-87
1868,1181,3881,-358,778,-136
1876,915,3997,-354,796,-201
1890,506,4084,-322,832,-228
1848,252,4132,-281,889,-185
1785,317,4110,-273,956,-89
1682,542,4123,-202,1007,-19
1609,910,4076,-151,1067,25
1570,1053,3893,-97,1118,16
1549,903,3798,-100,1139,6
1515,806,3930,-125,1156,39
1465,974,3794,-122,1202,96
1348,1255,3426,-80,1228,104
1244,1254,3167,-54,1198,43
1156,1016,3121,-17,1136,-27
1114,921,3222,-8,1088,-54
1064,1007,3295,16,1060,-59
978,1228,3268,31,1042,-51
940,1335,3176,-23,1023,-42
905,1058,3235,-114,988,-37
820,728,3342,-183,973,15
665,896,3294,-176,983,108
546,1395,3102,-151,994,158
485,1503,2970,-104,974,107
407,1257,2874,-92,937,56
342,1091,2803,-169,894,80
299,1164,2858,-189,825,118
